sample,encoder,seed,split_axis,split_side,ratio,model,gene_set,n_train,n_test,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro,species,organ,condition
HPDA034,conch,3,y,low,1.0,coordinate,top200_hvg,8998,2400,200,0.0152698644505289,0.0154087163917506,-3.6047336598009134,0.4269872903823852,0.2235032767057418,0.1227969058841538,0.0416293118542345,0.970359389926294,0.5059943508902642,0.0190381447243642,0.1329595529226142,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,coordinate,marker_hvg_overlap,8998,2400,185,0.0151700933544103,0.0156337689378177,-1.593563546329765,0.4242154955863952,0.224063292145729,0.1274337517152519,0.0448706431482008,0.9681671902764486,0.5065189167123247,0.0204295131393964,0.1379584811315427,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,image,top50_hvg,8998,2400,50,0.1927399224042892,0.1540579072475468,-0.9468178568332224,0.431913286447525,0.2967115938663482,0.4478966628069695,0.2967401894416336,0.847865166658262,0.5723026780499477,0.260994535623952,0.3124135569661176,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,image,top200_hvg,8998,2400,200,0.1217392838478554,0.1016523415742785,-0.3205753571603418,0.3166051805019378,0.1773239970207214,0.4011099922195053,0.090890199099004,0.9562520431241152,0.5235711211115597,0.0868613116056669,0.1828383674372752,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,image,marker_hvg_overlap,8998,2400,185,0.1248587067226401,0.1044477705768416,-0.2188140263647231,0.3218602538108825,0.1813688576221466,0.4086928233172104,0.0967129634994751,0.953558375526307,0.525135669512891,0.0929114864719219,0.1890388488557359,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,spatial_knn,top50_hvg,8998,2400,50,0.0591108288257489,0.0617051788871775,-0.143254058714956,0.4587581753730774,0.247045487165451,0.3331839748845944,0.1441346436134307,0.9110588160161612,0.527596729814796,0.1210850098924635,0.2340652794372411,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,spatial_knn,top200_hvg,8998,2400,200,0.0287899091403808,0.029583978852662,-0.2665980470390059,0.335074782371521,0.1483357697725296,0.2899603960058439,0.0505797857824961,0.9644600355516098,0.5075199106670528,0.0432044340648145,0.133408805621226,human,pancreas,ductal adenocarcinoma
HPDA034,conch,3,y,low,1.0,spatial_knn,marker_hvg_overlap,8998,2400,185,0.0276385077862409,0.0288012801028316,-0.2792769005522132,0.3420760631561279,0.1538190990686416,0.2925741475395345,0.0512339243085348,0.962246266129049,0.5067400952187919,0.0455212726561721,0.1381840618490722,human,pancreas,ductal adenocarcinoma
HPXM007,conch,0,x,high,0.1,train_mean,top50_hvg,905,2400,50,-1.3378343410863638e-07,,-0.0520153261810628,0.4803678691387176,0.3041064441204071,0.2734408215820821,0.06,0.94,0.5,0.030611393059192,0.1697916666666666,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,train_mean,top200_hvg,905,2400,200,-1.1042774287872705e-07,,-0.0212393176372836,0.2953014969825744,0.1397497206926345,0.2901754869425217,0.015,0.985,0.5,0.007652848264798,0.0873979166666666,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,train_mean,marker_hvg_overlap,905,2400,179,-1.1320158774361396e-07,,-0.0229189078197755,0.3039683401584625,0.1454859673976898,0.290527330351884,0.0167597765363128,0.9832402234636872,0.5,0.0085506684522882,0.0904445996275605,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,coordinate,top50_hvg,905,2400,50,0.1234365751617588,0.1267001689576991,-0.0554323145700618,0.4390079975128174,0.2525775730609894,0.429756630430155,0.1095221433130776,0.946673416100904,0.5280977797069908,0.0916898871043403,0.2284266189146536,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,coordinate,top200_hvg,905,2400,200,0.0545077117392793,0.0570810666183712,-0.0350187471055687,0.2792821526527405,0.1298432350158691,0.3917899333454205,0.0273805358282694,0.986668354025226,0.5070244449267477,0.022922471776085,0.1113648278278299,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,coordinate,marker_hvg_overlap,905,2400,179,0.057261381794532,0.0598968420820723,-0.0359672912864428,0.2864207923412323,0.1343568861484527,0.3919093769453018,0.0294732199108976,0.9858654462966888,0.5076693331037931,0.0243094643693675,0.1152934667961805,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,image,top50_hvg,905,2400,50,0.2856174074672162,0.2397528318045881,-0.0160223794914782,0.4008623957633972,0.2605963051319122,0.471370316938956,0.2782129984266477,0.9207434446920372,0.5994782215593425,0.2927591334908587,0.3473676934679086,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,image,top200_hvg,905,2400,200,0.127462975528615,0.108396355618093,-0.1033086525051476,0.268622487783432,0.1441883891820907,0.4158546210558612,0.0790468884498091,0.978713813073634,0.5288803507617216,0.0867184132557985,0.1608918554879795,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,image,marker_hvg_overlap,905,2400,179,0.1313981001005851,0.1112423119902074,-0.1024273283406149,0.2743487060070038,0.148344799876213,0.4187257599731867,0.084413019472568,0.9773495924182058,0.530881305945387,0.0917230136663746,0.1664417233472105,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,spatial_knn,top50_hvg,905,2400,50,0.1096429419191554,0.1213902389516425,-0.0873220906080678,0.44401815533638,0.2384660392999649,0.3833588284466423,0.1244880709110563,0.9440345367059292,0.5342613038084927,0.1188880502007074,0.2217707755722557,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,spatial_knn,top200_hvg,905,2400,200,0.0454017715020775,0.0493250725210807,-0.1025404429496848,0.2851976752281189,0.1201856434345245,0.3438352810944122,0.0327415358880373,0.9847122565600712,0.5087268962240543,0.0319472674547214,0.1058760425066676,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.1,spatial_knn,marker_hvg_overlap,905,2400,179,0.0442723964901729,0.048144269736594,-0.1048316259588135,0.2924704849720001,0.1244819685816764,0.3465055446868429,0.0356208939029263,0.983538913653524,0.5095799037782252,0.0344321959846631,0.1090457416111143,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,train_mean,top50_hvg,2262,2400,50,-5.616233309524432e-09,,-0.0490635582187678,0.4771609902381897,0.303620308637619,0.288895323429519,0.08,0.92,0.5,0.0418688780891321,0.1697916666666666,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,train_mean,top200_hvg,2262,2400,200,3.9821513911353365e-08,,-0.0196807795020345,0.2939121425151825,0.1399592757225036,0.3018274609008736,0.02,0.98,0.5,0.010467219522283,0.0873979166666666,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,train_mean,marker_hvg_overlap,2262,2400,179,8.261457040320337e-08,,-0.0210690676588801,0.302423745393753,0.1457919031381607,0.3029820981754113,0.0223463687150838,0.9776536312849162,0.5,0.0116952173433329,0.0904445996275605,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,coordinate,top50_hvg,2262,2400,50,0.1368340273166541,0.1413164085628596,-0.0565933313500136,0.436351865530014,0.2616601586341858,0.445044074009549,0.1328633558204197,0.9409211869757677,0.5368922713980936,0.1066620036047586,0.2334600093918785,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,coordinate,top200_hvg,2262,2400,200,0.0590917133163748,0.0632424411535301,-0.0322491422942221,0.2781709134578705,0.1329034566879272,0.406594445702179,0.0332158389551049,0.985230296743942,0.5092230678495234,0.0266655009011896,0.113352504521441,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,coordinate,marker_hvg_overlap,2262,2400,179,0.0592546201311539,0.0630132555545191,-0.0320702443662834,0.2848977148532867,0.1375500857830047,0.4095607800910025,0.03401149480771,0.9854723883109058,0.509741941559308,0.0276564441070115,0.1164347009407853,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,image,top50_hvg,2262,2400,50,0.3298797199060209,0.2650180729312824,0.0642903079977259,0.3860584795475006,0.247029960155487,0.4956533972753264,0.2803925965559604,0.9345374756815044,0.6074650361187325,0.2980236109173492,0.379077353090868,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,image,top200_hvg,2262,2400,200,0.1606668077036738,0.132170428058542,-0.011019072131603,0.2585626244544983,0.1315182447433471,0.4495866262604749,0.0759467563089956,0.9831148544874876,0.5295308053982416,0.0836992803563475,0.1795238817751046,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,image,marker_hvg_overlap,2262,2400,179,0.1645894869310032,0.1345587570430056,-0.0092752541099316,0.264149010181427,0.1356040239334106,0.4521701121809541,0.0811023239643099,0.98160929191643,0.5313558079403701,0.0884465030121659,0.1850899524110204,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,spatial_knn,top50_hvg,2262,2400,50,0.1155226706391751,0.1235330178294798,-0.146273394661257,0.4560135304927826,0.2485445290803909,0.363293060954363,0.1739287864476334,0.90272001627974,0.5383244013636866,0.1595222111115288,0.2200538834241374,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,spatial_knn,top200_hvg,2262,2400,200,0.0432964207914475,0.045425844670047,-0.1296490029504639,0.2908460199832916,0.1239081919193267,0.3365350649606837,0.048347748484918,0.972797867807678,0.510572808146298,0.0446687251762694,0.1045925806205575,human,pancreas,pancreas
HPXM007,conch,0,x,high,0.25,spatial_knn,marker_hvg_overlap,2262,2400,179,0.0439632583751187,0.0458342536164517,-0.129497421681998,0.2979621887207031,0.1284007132053375,0.3382635546899024,0.0506048258397658,0.9723194618457968,0.5114621438427813,0.0469651756200535,0.1084440836712586,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,train_mean,top50_hvg,9046,2400,50,5.1329042607406456e-08,,-0.0462525261036353,0.477294772863388,0.3031311333179474,0.2892334434334163,0.08,0.92,0.5,0.0418688780891321,0.1697916666666666,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,train_mean,top200_hvg,9046,2400,200,-5.627852054396283e-08,,-0.0183134582536479,0.2939432561397552,0.1397086679935455,0.3019378485672849,0.02,0.98,0.5,0.010467219522283,0.0873979166666666,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,train_mean,marker_hvg_overlap,9046,2400,179,-4.918285116251905e-08,,-0.019691109515555,0.3024782240390777,0.1454944163560867,0.3029157382733209,0.0223463687150838,0.9776536312849162,0.5,0.0116952173433329,0.0904445996275605,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,coordinate,top50_hvg,9046,2400,50,0.1330798019655049,0.1411007251364483,-0.0431316891079768,0.4361913204193115,0.2620212435722351,0.4508071231933491,0.1290622961182533,0.943659810549677,0.5363610533339651,0.1052244506850397,0.234852578918828,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,coordinate,top200_hvg,9046,2400,200,0.0616186880227178,0.0659394797895834,-0.0264071756922749,0.2777362763881683,0.1345701515674591,0.4106991115106072,0.0322655740295633,0.9859149526374192,0.5090902633334913,0.0263061126712599,0.1141588078565242,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,coordinate,marker_hvg_overlap,9046,2400,179,0.06214962767986,0.0663456832457537,-0.0272390739174223,0.2846337556838989,0.1394274085760116,0.412802849408979,0.0335207206384883,0.9859434904673716,0.50973210555293,0.0274453966692574,0.1178326565540152,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,image,top50_hvg,9046,2400,50,0.3713019669055938,0.2893067828120487,0.1289311834610998,0.3769032657146454,0.2365631014108657,0.5231588142600221,0.2706053205270735,0.944775553589047,0.6076904370580601,0.2953851867342209,0.4084626909229553,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,image,top200_hvg,9046,2400,200,0.1986608222033828,0.1588037845051589,0.0418905631982488,0.2527651190757751,0.1232096999883651,0.4775932687432458,0.0725986821142258,0.9858797112591736,0.5292391966866998,0.0817824097619104,0.2014466635695782,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,image,marker_hvg_overlap,9046,2400,179,0.2025636006875078,0.1611201999019317,0.0440023386871764,0.2581953704357147,0.1272518634796142,0.4800140081656344,0.077728731119091,0.9844985635756154,0.5311136473473532,0.0867571846402333,0.2074088008422557,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,spatial_knn,top50_hvg,9046,2400,50,0.0940174367546569,0.1111473339377746,-0.1371348399296403,0.4576729834079742,0.2461928278207779,0.3652201254721558,0.1516763102354082,0.9179676649521532,0.5348219875937807,0.1570041894999644,0.2192222382593609,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,spatial_knn,top200_hvg,9046,2400,200,0.0426682887576196,0.0498645767686664,-0.1172228332539089,0.2910220026969909,0.1221855357289314,0.3357364080529182,0.0422481271643307,0.9763555268012216,0.5093018269827762,0.045027049617058,0.1053016220498878,human,pancreas,pancreas
HPXM007,conch,0,x,high,1.0,spatial_knn,marker_hvg_overlap,9046,2400,179,0.0444565132746,0.0517577100706577,-0.1188564792239008,0.2984932661056518,0.1266174912452697,0.3381258331021937,0.0448880819120099,0.975155063303672,0.510021572607841,0.0481184809760135,0.1095141295866118,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,train_mean,top50_hvg,900,2400,50,-2.6486413976353364e-07,,-0.5255461344130162,0.5153784155845642,0.3151142001152038,0.3057986366078811,0.08,0.92,0.5,0.0436527180736015,0.1588333333333333,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,train_mean,top200_hvg,900,2400,200,-7.071120521390502e-08,,-0.1713712479679247,0.3107081055641174,0.1423453241586685,0.3058793350731893,0.02,0.98,0.5,0.0109131795184003,0.0818833333333333,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,train_mean,marker_hvg_overlap,900,2400,181,-8.415506336851348e-08,,-0.1594800732624052,0.3206593096256256,0.147294819355011,0.3107902991558193,0.0220994475138121,0.9779005524861878,0.5,0.0120587618987849,0.0848020257826887,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,coordinate,top50_hvg,900,2400,50,0.0563217933150008,0.0466338520949021,-0.3981174106686376,0.4436143934726715,0.2475318908691406,0.6278211548825956,0.0865886829395976,0.9233487536747056,0.5049687183071515,0.0712571553166691,0.1812972145095348,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,coordinate,top200_hvg,900,2400,200,0.0201366287453129,0.0177327261363591,-0.180024473574449,0.2820112705230713,0.1254531443119049,0.5574573874770214,0.0264989416281527,0.9767242668738522,0.5016116042510025,0.0218727342837731,0.0922956728298311,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,coordinate,marker_hvg_overlap,900,2400,181,0.0212306839058423,0.0188563309662564,-0.1771561539560191,0.2897798717021942,0.1291926056146621,0.5651927064860256,0.0292805984841467,0.9742809578716598,0.5017807781779033,0.0241687671643902,0.0955808020538262,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,image,top50_hvg,900,2400,50,0.127943573477678,0.1141059306042876,-0.9272402618805063,0.4050553441047668,0.2695795595645904,0.6065914099049927,0.2109769505042642,0.8734129502769744,0.5421949503906193,0.1913590918417961,0.2068981803834077,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,image,top200_hvg,900,2400,200,0.0666198872497625,0.0587305454413427,-0.477779624937757,0.2702226042747497,0.1472913473844528,0.5325418207031076,0.0623556485435425,0.9645675167143876,0.513461582628965,0.0599289285895916,0.1095985421079027,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,image,marker_hvg_overlap,900,2400,181,0.0682009101451538,0.0606096209040374,-0.4244636043049015,0.2758379280567169,0.1506200730800628,0.5417959459281919,0.0672580718890251,0.961691592254674,0.5144748320718496,0.0650448521775761,0.1128717889623809,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,spatial_knn,top50_hvg,900,2400,50,0.0355611317066682,0.0320739303488592,-0.1198690735641866,0.4278163313865661,0.2170888036489486,0.5565844423813076,0.0873432485386696,0.9335662359197184,0.5104547422291941,0.0858483993257122,0.1691492747671994,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,spatial_knn,top200_hvg,900,2400,200,0.0172229547753945,0.016176179921904,-0.1102893209992908,0.2790655195713043,0.1106136590242385,0.4865043321495934,0.0267341629007298,0.979277476624304,0.5030058197625169,0.0243468518073037,0.0858201347290477,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.1,spatial_knn,marker_hvg_overlap,900,2400,181,0.0167845504034169,0.0158592906523707,-0.1113772649570105,0.286596804857254,0.1148439943790435,0.4928892041887314,0.0295405114925191,0.9771021841152532,0.5033213478038862,0.0269025986821036,0.0887680469145606,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,train_mean,top50_hvg,2249,2400,50,-2.4304577916684965e-07,,-0.5103593366628048,0.5272430181503296,0.3185879290103912,0.1899670793802628,0.06,0.94,0.5,0.0253525372417751,0.1588333333333333,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,train_mean,top200_hvg,2249,2400,200,-7.486844510292393e-08,,-0.166301952344661,0.3158820569515228,0.1430028229951858,0.2507338593406028,0.015,0.985,0.5,0.0063381343104437,0.0818833333333333,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,train_mean,marker_hvg_overlap,2249,2400,181,-1.025367753075083e-07,,-0.1651113236206714,0.3262174725532532,0.1483649611473083,0.2535258577267225,0.0165745856353591,0.9834254143646408,0.5,0.0070034633264572,0.0848020257826887,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,coordinate,top50_hvg,2249,2400,50,0.0644487102818675,0.0532979581443502,-0.2977029744535684,0.4356400966644287,0.2508011758327484,0.6390171693643323,0.1027629376677895,0.9067972273073346,0.5047800824875621,0.0856689431729115,0.1833662794474991,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,coordinate,top200_hvg,2249,2400,200,0.0250450898084181,0.0217837105137532,-0.1371235575083301,0.2785970568656921,0.1271934956312179,0.5668548230716891,0.0311863921086987,0.971957002590134,0.5015716973494164,0.0257489289861408,0.0930783256338958,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,coordinate,marker_hvg_overlap,2249,2400,181,0.0266147968897149,0.0232932831877867,-0.1360127531506252,0.2863461077213287,0.1306495368480682,0.5739021150712212,0.0344601017775676,0.969013262530535,0.5017366821540513,0.0284518552333048,0.0963546775996983,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,image,top50_hvg,2249,2400,50,0.1493079889938235,0.1294675684604424,-0.5176601260714233,0.386567622423172,0.245274007320404,0.6333236290572982,0.1753579505842618,0.9033330472613884,0.5393454989228251,0.1698547124133137,0.2201185370360027,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,image,top200_hvg,2249,2400,200,0.0833746632421389,0.0709099955328069,-0.2461709459638223,0.2589760720729828,0.1319017261266708,0.5633245932407485,0.0516920259386786,0.973055393435168,0.5123737096869232,0.0524164339678813,0.1177218536754602,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,image,marker_hvg_overlap,2249,2400,181,0.0841605662566336,0.0717497454745599,-0.2267700181399261,0.2649476826190948,0.1352482736110687,0.5699338301525404,0.0560388019750092,0.9704573446486936,0.5132480733118515,0.0567527413723108,0.1208075297814416,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,spatial_knn,top50_hvg,2249,2400,50,0.0661853453316523,0.0539626968913731,-0.1870238856272772,0.4389042556285858,0.2276201397180557,0.550347739713139,0.1210420963031299,0.9181429189962088,0.5195925076496695,0.1225292116326067,0.1755369255866918,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,spatial_knn,top200_hvg,2249,2400,200,0.0226710526267824,0.0184044548950704,-0.1737147641234332,0.2843120098114013,0.1181518957018852,0.4704290633655836,0.0349792305201939,0.9758038318701034,0.5053915311951487,0.0353527811622075,0.0875859268875739,human,pancreas,pancreas
HPXM007,conch,1,y,high,0.25,spatial_knn,marker_hvg_overlap,2249,2400,181,0.0229934649850275,0.0188495052371911,-0.165750952916688,0.2917285859584808,0.1210779175162315,0.4787347341940208,0.037323738144836,0.9737670191389824,0.5055453786419091,0.0372312439040997,0.0904496006719692,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,train_mean,top50_hvg,8995,2400,50,1.36965420701219e-07,,-0.5249631582823349,0.529340386390686,0.3184000253677368,0.1679306950756681,0.04,0.96,0.5,0.0161119092379302,0.1588333333333333,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,train_mean,top200_hvg,8995,2400,200,6.08088725269665e-08,,-0.1690506864434359,0.3167393803596496,0.1426657736301422,0.2408680111459172,0.01,0.99,0.5,0.0040279773094825,0.0818833333333333,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,train_mean,marker_hvg_overlap,8995,2400,181,5.8875405206659796e-08,,-0.1654103862708163,0.3271296620368957,0.1480164229869842,0.2434539597713881,0.011049723756906,0.988950276243094,0.5,0.0044508036568868,0.0848020257826887,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,coordinate,top50_hvg,8995,2400,50,0.0619111723452806,0.051512427866794,-0.4229840966174379,0.4419817328453064,0.2436442971229553,0.6447368055745442,0.0807671436757246,0.9255788117568952,0.5031729777163099,0.0670359151123192,0.1815024382802885,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,coordinate,top200_hvg,8995,2400,200,0.024222200489894,0.0215616135113052,-0.187159281644308,0.2810294926166534,0.1231170296669006,0.5698629622872571,0.0254796783715699,0.9768295450052824,0.5011546116884261,0.0214070091694989,0.0918397350197149,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,coordinate,marker_hvg_overlap,8995,2400,181,0.0262741561556487,0.0235605475392187,-0.1871056973128029,0.288922905921936,0.1268300414085388,0.5769114089967731,0.0281543407420662,0.9743972872986544,0.5012758140203603,0.0236541537784518,0.0953293207663281,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,image,top50_hvg,8995,2400,50,0.1680038559809327,0.1438310041400952,-0.401823291608016,0.3778955340385437,0.2339581400156021,0.6518762575527661,0.1619583244025892,0.9149095395960471,0.5384339319993182,0.1566834441698452,0.2283335627632461,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,image,top200_hvg,8995,2400,200,0.1021442104940069,0.0857129955174944,-0.1548464353346207,0.2531016170978546,0.1216670870780944,0.5832925299795554,0.0464641026550831,0.9765449604155624,0.5115045315353228,0.0466212068962477,0.1252037889674864,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,image,marker_hvg_overlap,8995,2400,181,0.1027619724351017,0.0862760127192756,-0.1412573556390974,0.2589782476425171,0.1250856518745422,0.589480195928986,0.0504805953228453,0.9742201991583522,0.5123503972405987,0.0506284877009317,0.1281117437663538,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,spatial_knn,top50_hvg,8995,2400,50,0.0527511984584331,0.047909623056837,-0.1794627469498664,0.4567837119102478,0.2176213413476944,0.4996997200973218,0.0907013114706412,0.9416556148729956,0.5161784631718185,0.0902506062378603,0.1722737142310357,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,spatial_knn,top200_hvg,8995,2400,200,0.0189612030844529,0.017767837734142,-0.1566628206591122,0.2922309339046478,0.1114936918020248,0.4160702054914703,0.0310108505866992,0.9803526476555992,0.5056817491211492,0.0294884158285639,0.0868998380347686,human,pancreas,pancreas
HPXM007,conch,1,y,high,1.0,spatial_knn,marker_hvg_overlap,8995,2400,181,0.0188289806666117,0.0176608868218057,-0.1588913472446494,0.3005329966545105,0.1154992058873176,0.4214082196827032,0.0327338142538925,0.979034340729872,0.5058840774918822,0.0310358850122489,0.0896179844013104,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,train_mean,top50_hvg,898,2400,50,-1.353759598643478e-07,,-0.1039213561167071,0.4810307621955871,0.3174339532852173,0.0798347696708858,0.06,0.94,0.5,0.0122543929365765,0.1927916666666667,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,train_mean,top200_hvg,898,2400,200,-3.674146159063767e-08,,-0.0353076723247295,0.2975114583969116,0.1422733813524246,0.2006373130112905,0.015,0.985,0.5,0.0030635982341441,0.0912208333333333,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,train_mean,marker_hvg_overlap,898,2400,178,-5.1463636340526905e-08,,-0.0373482751187459,0.3061631619930267,0.1487754136323928,0.1965571008127549,0.0168539325842696,0.9831460674157304,0.5,0.0034422452069035,0.0951029962546816,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,coordinate,top50_hvg,898,2400,50,0.1202467310335487,0.0959801117513655,-0.0168677799077704,0.4562473893165588,0.3054079413414001,0.2504971262015643,0.1562319133773695,0.9070550295921262,0.5316434714847479,0.1008573476841943,0.2610026464406593,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,coordinate,top200_hvg,898,2400,200,0.048284990693719,0.0395464339592169,-0.0200911847993847,0.2878019511699676,0.1402143537998199,0.2875746963366832,0.0390579783443423,0.9767637573980316,0.507910867871187,0.0252143369210485,0.1168221250744281,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,coordinate,marker_hvg_overlap,898,2400,178,0.048569117228908,0.0397924456159092,-0.0205950356421147,0.2957081496715545,0.1467174142599105,0.2872580731087324,0.0438853689262273,0.9738918622449791,0.5088886155856034,0.0283307156416276,0.1215236715510608,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,image,top50_hvg,898,2400,50,0.3142879090085625,0.2719086669771426,-0.0015636317052849,0.4168126285076141,0.2791909873485565,0.3732763065800889,0.3339127154574708,0.9062163728309508,0.6200645441442109,0.3313648666141016,0.4053301687510922,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,image,top200_hvg,898,2400,200,0.1446982460649451,0.1292014721084293,-0.0986554335364598,0.274675965309143,0.1482609361410141,0.3445571790469079,0.0939420610392532,0.9748566981595598,0.5343993795994065,0.0983724280819409,0.1773395019801363,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,image,marker_hvg_overlap,898,2400,178,0.150113600975274,0.133611402626131,-0.0913008019532947,0.281110554933548,0.153130903840065,0.3469390511329058,0.101587889726807,0.9730559417927128,0.5373219157597601,0.1053137881444238,0.1857084977548217,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,spatial_knn,top50_hvg,898,2400,50,0.1147155571357425,0.1063572942326505,-0.1034869831753894,0.4736432433128357,0.2858932018280029,0.2157315031866334,0.1961796610067156,0.8908851210242547,0.5435323910154851,0.1751132251426996,0.2548614838159791,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,spatial_knn,top200_hvg,898,2400,200,0.0422128341135456,0.0405185104685566,-0.1331906062655616,0.2999979853630066,0.1332338154315948,0.2356814162565928,0.0549971821788267,0.9689949367645576,0.5119960594716922,0.0504210656293359,0.1109735670928038,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.1,spatial_knn,marker_hvg_overlap,898,2400,178,0.043827147814195,0.0418142307882454,-0.1252776441397145,0.3081957697868347,0.1394198834896087,0.2356010780063313,0.0601638420662394,0.9663150270064704,0.5132394345363549,0.0544353909770779,0.1163415534201326,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.25,train_mean,top50_hvg,2245,2400,50,-2.945714469504424e-07,,-0.1022283037004854,0.4810077250003814,0.3192466497421264,0.0824747333443735,0.08,0.92,0.5,0.0221509122216189,0.1927916666666667,human,pancreas,pancreas
HPXM007,conch,2,x,low,0.25,train_mean,top200_hvg,2245,2400,200,-1.8392808811551478e-08,,-0.034480033626753,0.2974624037742615,0.1438832134008407,0.2021211979794365,0.02,0.98,0.5,0.0055377280554047,0.0912208333333333,human,pancreas,pancreas
