sample,encoder,seed,split_axis,split_side,model,gene_set,n_train_cells,n_test_cells,coordinate_units_per_micron,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
FFHO026,conch,1,y,high,train_mean,top200_hvg,9048,2400,4.705882,200,-2.659892601997171e-07,,-0.0046680182155421,0.567165732383728,0.4419833719730377,0.5208570160542981,0.355,0.645,0.5,0.2573606887617407,0.3853166666666666
FFHO026,conch,1,y,high,pseudo_spot_8um,top50_hvg,9048,2400,4.705882,50,0.4220156887173653,0.4170948275410804,0.1868634387664497,0.7054073810577393,0.5583600401878357,0.5673251349007061,0.8889047698763453,0.3184221721756536,0.6036634710259995,0.7625128780913696,0.7605140429694905
FFHO026,conch,1,y,high,pseudo_spot_8um,top200_hvg,9048,2400,4.705882,200,0.2986713712289929,0.2914204135552665,0.0973388170113321,0.5232574939727783,0.3980815708637237,0.5675065812721448,0.4417025695609506,0.6991212678564832,0.5704119187087169,0.4150626195174183,0.518188687238823
FFHO026,conch,1,y,high,pseudo_spot_16um,top50_hvg,9048,2400,4.705882,50,0.4229988315701484,0.4183234907942265,0.1876875816844403,0.7049949765205383,0.5580077767372131,0.5679709447661626,0.8886638259871303,0.3198301080530046,0.6042469670200675,0.7628122291622121,0.7609822150563123
FFHO026,conch,1,y,high,pseudo_spot_16um,top200_hvg,9048,2400,4.705882,200,0.2993279640749097,0.2922773091277053,0.0978178736879999,0.5230593681335449,0.397905558347702,0.5679299407575313,0.4414354132587446,0.7001297214358072,0.5707825673472761,0.4149719461330512,0.518502589410474
FFHO026,conch,1,y,high,pseudo_spot_55um,top50_hvg,9048,2400,4.705882,50,0.4201402494311332,0.4163462190663917,0.1857989251986146,0.7058268785476685,0.5591149926185608,0.5667649287529299,0.8938570299932235,0.3109138500031906,0.602385439998207,0.7637612556276164,0.7590478548540905
FFHO026,conch,1,y,high,pseudo_spot_55um,top200_hvg,9048,2400,4.705882,200,0.2943196019530296,0.2885757267376225,0.0953386622067773,0.5237579941749573,0.3993823528289795,0.5671509803217376,0.4414824021662542,0.6957566303688876,0.5686195162675709,0.4113690517238403,0.5150789570898933
FFHO026,conch,2,x,low,cell_image,top50_hvg,8912,2400,4.705882,50,0.3836042320728302,0.3743834792207165,0.1221698589541483,0.7164745926856995,0.555681049823761,0.5405296778727682,0.8050042158706572,0.4110155095554379,0.6080098627130475,0.7290421039932795,0.73014915311298
FFHO026,conch,2,x,low,cell_image,top200_hvg,8912,2400,4.705882,200,0.2587643740698695,0.2504494395801871,0.0515724336513812,0.5166918635368347,0.3796661794185638,0.5504126065123455,0.3617301532995926,0.7571626241513268,0.5594463887254598,0.3615939768037806,0.47294597940043
FFHO026,conch,2,x,low,train_mean,top50_hvg,8912,2400,4.705882,50,4.4399792830991295e-08,,-0.0766004774259465,0.8041406273841858,0.6487058997154236,0.4114595190905519,0.94,0.06,0.5,0.6947522604162747,0.5892000000000001
FFHO026,conch,2,x,low,train_mean,top200_hvg,8912,2400,4.705882,200,-2.991783307614678e-07,,-0.0427366732010617,0.556481659412384,0.4326851367950439,0.4939190514410608,0.375,0.625,0.5,0.2619704209777743,0.3613854166666667
FFHO026,conch,2,x,low,pseudo_spot_8um,top50_hvg,8912,2400,4.705882,50,0.3837938851118088,0.3744636051284595,0.122454595527306,0.7163447737693787,0.5556169748306274,0.5405753315591847,0.8052917337385856,0.4110796747865638,0.6081857042625748,0.7290999109199241,0.7302398263012307
FFHO026,conch,2,x,low,pseudo_spot_8um,top200_hvg,8912,2400,4.705882,200,0.2588923497870564,0.2504984874028066,0.0517115381227449,0.516628086566925,0.3797169625759125,0.5504322674511116,0.362076873045299,0.7569507137741803,0.5595137934097397,0.361879741244889,0.4730685049822735
FFHO026,conch,2,x,low,pseudo_spot_16um,top50_hvg,8912,2400,4.705882,50,0.3824189023673534,0.3733245332737847,0.1204933189798612,0.7171123623847961,0.5559542775154114,0.5403604597147365,0.8030159078987852,0.4152070868748254,0.6091114973868054,0.7286895660312587,0.7297171020661715
FFHO026,conch,2,x,low,pseudo_spot_16um,top200_hvg,8912,2400,4.705882,200,0.2575968047976494,0.2496855775920612,0.0505178828421048,0.5170401334762573,0.3797931373119354,0.5501843606569596,0.3609036646211947,0.758187388476842,0.5595455265490183,0.3611989459400355,0.4720959350444987
FFHO026,conch,2,x,low,pseudo_spot_55um,top50_hvg,8912,2400,4.705882,50,0.3708537468314171,0.3615456929646551,0.1128769212774932,0.7200450897216797,0.559145450592041,0.5391506498994849,0.8017861964402933,0.4012643252636452,0.6015252608519692,0.7250851520868367,0.7258207911595943
FFHO026,conch,2,x,low,pseudo_spot_55um,top200_hvg,8912,2400,4.705882,200,0.2486747782863676,0.240786646405925,0.0465505835003568,0.5184072256088257,0.3815281689167022,0.550182062977823,0.3577117978815748,0.7550463075790621,0.5563790527303185,0.3564579858937715,0.4686044787889332
FFHO026,conch,3,y,low,cell_image,top50_hvg,8936,2400,4.705882,50,0.3871787989139557,0.3629405196355468,0.1390052956435829,0.7006020545959473,0.5600643157958984,0.5812403580944876,0.9109965054847744,0.2775740692371798,0.5942852873609773,0.7783554362381006,0.7541407402822787
FFHO026,conch,3,y,low,cell_image,top200_hvg,8936,2400,4.705882,200,0.2649062267318368,0.2504402368853587,0.0581791692477418,0.5181962847709656,0.4037418365478515,0.5921014143513135,0.4850800033401723,0.6452744939836053,0.5651772486618889,0.4359741193528356,0.4980605013782463
FFHO026,conch,3,y,low,train_mean,top50_hvg,8936,2400,4.705882,50,-9.524671489202774e-07,,-0.0522511157437838,0.7881536483764648,0.6486862897872925,0.522626748431807,0.96,0.04,0.5,0.744528072024949,0.6374083333333334
FFHO026,conch,3,y,low,train_mean,top200_hvg,8936,2400,4.705882,200,-3.243792647289468e-07,,-0.0270192996919286,0.5576527118682861,0.4386943578720093,0.5679245800259192,0.36,0.64,0.5,0.2681399186392784,0.39856875
FFHO026,conch,3,y,low,pseudo_spot_8um,top50_hvg,8936,2400,4.705882,50,0.3873337844014168,0.363348542305864,0.1391556192329153,0.7005013227462769,0.5600146651268005,0.5811298983349107,0.9110473148451464,0.2771249709413153,0.5940861428932308,0.7782673375458593,0.7542932387862343
FFHO026,conch,3,y,low,pseudo_spot_8um,top200_hvg,8936,2400,4.705882,200,0.2648878622427583,0.2505818017231829,0.0581683349260856,0.5181636810302734,0.4037765264511108,0.59207334556309,0.4855885924225695,0.6448558643583019,0.5652222283904358,0.4364656549764873,0.4981613782945087
FFHO026,conch,3,y,low,pseudo_spot_16um,top50_hvg,8936,2400,4.705882,50,0.3873328909277916,0.3630682027106458,0.1392539508547634,0.7004191875457764,0.5600951910018921,0.5809231952451572,0.9100108453202254,0.2768168981266641,0.5934138717234447,0.7778366673848158,0.7541471969741765
FFHO026,conch,3,y,low,pseudo_spot_16um,top200_hvg,8936,2400,4.705882,200,0.2649588851816952,0.2505428225001006,0.0583254504857086,0.5181047320365906,0.4037300646305084,0.5920809050367281,0.4850670272353741,0.6453684893964171,0.5652177583158957,0.4365161459457636,0.4982183258795636
FFHO026,conch,3,y,low,pseudo_spot_55um,top50_hvg,8936,2400,4.705882,50,0.3756520155072212,0.3504248528477616,0.129797468399629,0.7046269774436951,0.5639619827270508,0.5791049237321293,0.9145688432889172,0.2651604256553284,0.5898646344721228,0.7775983059468552,0.7496399407153048
FFHO026,conch,3,y,low,pseudo_spot_55um,top200_hvg,8936,2400,4.705882,200,0.2552884105034173,0.2411120384905339,0.0526527095610799,0.520270586013794,0.4060617089271545,0.5915027691983661,0.4854318153788897,0.6381733114673368,0.5618025634231132,0.4327739143098894,0.4926442906098763
HBCH024,conch,0,x,high,cell_image,top50_hvg,9042,2400,4.705882,50,0.3122084994614124,0.2867803013320242,0.1044157525221817,0.2702814042568207,0.1411343067884445,0.273233079267174,0.0685154555662521,0.9882853711852488,0.5284004133757505,0.0822959511435843,0.284502784756813
HBCH024,conch,0,x,high,cell_image,top200_hvg,9042,2400,4.705882,200,0.1840513128763996,0.1709053338587724,0.0417172475393454,0.1873831152915954,0.0754994079470634,0.2280658111338547,0.017128863891563,0.9970713427963122,0.5071001033439376,0.020573987785896,0.1423420125847235
HBCH024,conch,0,x,high,train_mean,top50_hvg,9042,2400,4.705882,50,1.1045069402970677e-07,,-0.0360164350402192,0.3025243282318115,0.1308348029851913,0.1401226067308577,0.0,1.0,0.5,0.0,0.1074166666666666
HBCH024,conch,0,x,high,train_mean,top200_hvg,9042,2400,4.705882,200,-6.022079301167529e-09,,-0.0183795422934758,0.2014734745025634,0.0655652657151222,0.1636416575193681,0.0,1.0,0.5,0.0,0.05724375
HBCH024,conch,0,x,high,pseudo_spot_8um,top50_hvg,9042,2400,4.705882,50,0.312100408822298,0.286626188354668,0.1043331052060239,0.2703032195568084,0.1411829441785812,0.273055682981436,0.0688254741120053,0.9883562082460576,0.5285908411790315,0.0828503595250286,0.2845163286665139
HBCH024,conch,0,x,high,pseudo_spot_8um,top200_hvg,9042,2400,4.705882,200,0.1839453785808291,0.1707847830484283,0.0416579724640905,0.187390461564064,0.0755444169044494,0.2279844883698675,0.0172063685280013,0.9970890520615144,0.5071477102947578,0.0207125898812571,0.142243756375896
HBCH024,conch,0,x,high,pseudo_spot_16um,top50_hvg,9042,2400,4.705882,50,0.3111488690972328,0.2861847931423051,0.1040002418436051,0.2704100310802459,0.1414150297641754,0.2733746442628292,0.068983819186092,0.9881263424734992,0.5285550808297955,0.0825564420003268,0.2838629601423431
HBCH024,conch,0,x,high,pseudo_spot_16um,top200_hvg,9042,2400,4.705882,200,0.1829813010532234,0.1701195670669081,0.0413558696872132,0.1874400824308395,0.0756823718547821,0.2282058448052441,0.017245954796523,0.9970315856183748,0.5071387702074489,0.0206391105000817,0.1416430773163385
HBCH024,conch,0,x,high,pseudo_spot_55um,top50_hvg,9042,2400,4.705882,50,0.3003180234134197,0.2789096407413349,0.0978564075834583,0.271871417760849,0.1433376669883728,0.2694302161639096,0.0665183988854942,0.98725223975597,0.526885319320732,0.0794066837282464,0.2756781529602553
HBCH024,conch,0,x,high,pseudo_spot_55um,top200_hvg,9042,2400,4.705882,200,0.174430118445307,0.1642926907289876,0.0376384781513479,0.1881217807531356,0.0765672922134399,0.2251656709229919,0.0166295997213735,0.9968130599389924,0.506721329830183,0.0198516709320616,0.1369685856155899
HBCH024,conch,1,y,high,cell_image,top50_hvg,8915,2400,4.705882,50,0.2900961673259735,0.2137100747952811,0.0471466040657833,0.1754509061574936,0.0843968316912651,0.195404077274705,0.0685809269489223,0.9938335939017524,0.5312072604253373,0.0741642853439656,0.2174107810147859
HBCH024,conch,1,y,high,cell_image,top200_hvg,8915,2400,4.705882,200,0.1661616208590567,0.1288160445186307,0.0081924946472281,0.1210958585143089,0.0451735481619834,0.1546701473337907,0.0171452317372305,0.998458398475438,0.5078018151063344,0.0185410713359914,0.1059102752532792
HBCH024,conch,1,y,high,train_mean,top50_hvg,8915,2400,4.705882,50,-6.695929727129625e-08,,-0.0284171301109017,0.1852201074361801,0.0934374704957008,0.0862721120870733,0.0,1.0,0.5,0.0,0.0438416666666666
HBCH024,conch,1,y,high,train_mean,top200_hvg,8915,2400,4.705882,200,-4.949595608427781e-08,,-0.0131075289583532,0.1249751523137092,0.0467217341065406,0.111739116830609,0.0,1.0,0.5,0.0,0.0234708333333333
HBCH024,conch,1,y,high,pseudo_spot_8um,top50_hvg,8915,2400,4.705882,50,0.2902213941514492,0.213577647955957,0.0472059712000191,0.1754380762577057,0.0844634845852851,0.1955871286398525,0.0685459253033943,0.9938796536954392,0.5312127894994169,0.073982848540612,0.2171569642902307
HBCH024,conch,1,y,high,pseudo_spot_8um,top200_hvg,8915,2400,4.705882,200,0.1662574871443212,0.1288120180858281,0.0081079456126462,0.1210934668779373,0.0452270433306694,0.1547465700085404,0.0171364813258485,0.99846991342386,0.5078031973748542,0.018495712135153,0.1059963817160772
HBCH024,conch,1,y,high,pseudo_spot_16um,top50_hvg,8915,2400,4.705882,50,0.2896890173852444,0.2131740348509141,0.0462890937691554,0.1755134612321853,0.0845850110054016,0.1948177379288165,0.0693484911099112,0.9937182908230944,0.5315333909665029,0.0747918546740164,0.2166023246616562
HBCH024,conch,1,y,high,pseudo_spot_16um,top200_hvg,8915,2400,4.705882,200,0.165831304108724,0.1284797602524379,0.0075638293961674,0.121130421757698,0.0453035943210125,0.1542384460021825,0.0173371227774778,0.9984295727057736,0.5078833477416257,0.0186979636685041,0.1061744463593014
HBCH024,conch,1,y,high,pseudo_spot_55um,top50_hvg,8915,2400,4.705882,50,0.2812826028466225,0.2102523699915913,0.0406619890080764,0.1761712580919265,0.0844994485378265,0.1927056333916652,0.0687928602390279,0.9936751898373644,0.5312340250381962,0.0759338049870629,0.2072750077537926
HBCH024,conch,1,y,high,pseudo_spot_55um,top200_hvg,8915,2400,4.705882,200,0.1577767104061786,0.1241045240272837,0.002550971581677,0.1215144917368888,0.0454107001423835,0.1519338831791452,0.0171982150597569,0.998418797459341,0.5078085062595491,0.0189834512467657,0.0999607664806656
HBCH024,conch,2,x,low,cell_image,top50_hvg,8882,2400,4.705882,50,0.2601222985982895,0.1812758919278449,0.0370358708547428,0.1601594239473343,0.0725088715553283,0.2075898726955321,0.0572248392056145,0.9973856243392482,0.5273052317724313,0.0698102297703434,0.206380160467411
HBCH024,conch,2,x,low,cell_image,top200_hvg,8882,2400,4.705882,200,0.1411710088996915,0.1045217205883187,-0.0113217475972487,0.1088434532284736,0.0385778956115245,0.1482978786126887,0.0143062098014036,0.999346406084812,0.5068263079431078,0.0174525574425858,0.0945186034049165
HBCH024,conch,2,x,low,train_mean,top50_hvg,8882,2400,4.705882,50,-2.999947544779502e-07,,-0.0790634599840268,0.171644777059555,0.0899428948760032,0.0740730988075323,0.0,1.0,0.5,0.0,0.0317416666666666
HBCH024,conch,2,x,low,train_mean,top200_hvg,8882,2400,4.705882,200,-1.3388849512629974e-07,,-0.0423531595391341,0.113338254392147,0.0445996448397636,0.0960775150791236,0.0,1.0,0.5,0.0,0.0169416666666666
HBCH024,conch,2,x,low,pseudo_spot_8um,top50_hvg,8882,2400,4.705882,50,0.2597279651463032,0.1814129186786093,0.0364262390008661,0.1602043807506561,0.0726120173931121,0.208505788458091,0.0570737561855729,0.997403126106303,0.527238441145938,0.0695983834413833,0.2060188937939917
HBCH024,conch,2,x,low,pseudo_spot_8um,top200_hvg,8882,2400,4.705882,200,0.1407856502744834,0.1044035197183885,-0.0118619160888192,0.1088713631033897,0.0386516600847244,0.1486565163600636,0.0142684390463932,0.999350781526576,0.5068096102864845,0.0173995958603458,0.0942014139235435
HBCH024,conch,2,x,low,pseudo_spot_16um,top50_hvg,8882,2400,4.705882,50,0.2593740299344063,0.1813703658063304,0.0359774512518197,0.1602072268724441,0.0726988390088081,0.2091093259258539,0.0557263050896084,0.9974638414014372,0.5265950732455228,0.06805170006895,0.206906205507027
HBCH024,conch,2,x,low,pseudo_spot_16um,top200_hvg,8882,2400,4.705882,200,0.1401721591089153,0.1040907337839029,-0.0120817087441537,0.1088753417134285,0.0386332832276821,0.1483031732384851,0.0139315762724021,0.9993659603503592,0.5066487683113807,0.0170129250172375,0.0945307991876288
HBCH024,conch,2,x,low,pseudo_spot_55um,top50_hvg,8882,2400,4.705882,50,0.2481663998961448,0.1767955218051985,0.0266978471633046,0.1610412895679474,0.0727973729372024,0.2016872778617447,0.0541968039544793,0.9974187945865072,0.5258077992704934,0.0674848800837451,0.1950814755274058
HBCH024,conch,2,x,low,pseudo_spot_55um,top200_hvg,8882,2400,4.705882,200,0.1346887607252574,0.1017858659530579,-0.0178920641896547,0.1092661395668983,0.0388408787548542,0.144926978132345,0.0135492009886198,0.9993546986466268,0.5064519498176233,0.0168712200209362,0.090516431101385
HBCH024,conch,3,y,low,cell_image,top50_hvg,8978,2400,4.705882,50,0.2839750760048627,0.2156476386764543,0.074919589604251,0.1933324933052063,0.0901547372341156,0.21088762438861,0.0593929713874739,0.995388267744691,0.5273906195660826,0.0763600429890916,0.2269001989291369
HBCH024,conch,3,y,low,cell_image,top200_hvg,8978,2400,4.705882,200,0.1560783726189402,0.1238607312386674,0.0159852723346466,0.1329666972160339,0.0477382726967334,0.1640555601443425,0.0148482428468684,0.9988470669361728,0.5068476548915206,0.0190900107472729,0.1058533118277727
HBCH024,conch,3,y,low,train_mean,top50_hvg,8978,2400,4.705882,50,5.0107665110488146e-08,,-0.0191907496540375,0.2062754929065704,0.0972161293029785,0.0979708684514035,0.0,1.0,0.5,0.0,0.0522666666666666
HBCH024,conch,3,y,low,train_mean,top200_hvg,8978,2400,4.705882,200,-4.744902755149383e-09,,-0.0104533111435199,0.1380936056375503,0.0484270341694355,0.1192571272044863,0.0,1.0,0.5,0.0,0.02725625
HBCH024,conch,3,y,low,pseudo_spot_8um,top50_hvg,8978,2400,4.705882,50,0.283514302521944,0.2153697600105822,0.0744703717363882,0.1933745592832565,0.0902786925435066,0.2109073912811547,0.0587930618631673,0.9954247388934928,0.5271089003783301,0.0757096957032462,0.2262879817165454
HBCH024,conch,3,y,low,pseudo_spot_8um,top200_hvg,8978,2400,4.705882,200,0.1557782654326729,0.123698913907006,0.0156671914345497,0.1329886019229889,0.0478145144879817,0.1642173468751342,0.0146982654657918,0.9988561847233732,0.5067772250945825,0.0189274239258115,0.1056760202213328
HBCH024,conch,3,y,low,pseudo_spot_16um,top50_hvg,8978,2400,4.705882,50,0.2834169106185436,0.2151355096076441,0.0746933358151,0.1933288723230362,0.0904300138354301,0.2112070274602641,0.0583438051311488,0.9955225483084552,0.526933176719802,0.0755911181148911,0.2264200470727183
HBCH024,conch,3,y,low,pseudo_spot_16um,top200_hvg,8978,2400,4.705882,200,0.1552213467221008,0.1231767087055611,0.0154039110656594,0.1329835355281829,0.0479055903851985,0.164271683212367,0.0145859512827872,0.9988806370771138,0.5067332941799505,0.0188977795287227,0.1055366566725677
HBCH024,conch,3,y,low,pseudo_spot_55um,top50_hvg,8978,2400,4.705882,50,0.270740767121315,0.208589317526841,0.0660449921106919,0.1945578902959823,0.0919063165783882,0.2080373578425167,0.0532130851474053,0.9957662690265792,0.5244896770869922,0.0700961501403653,0.2157431156202721
HBCH024,conch,3,y,low,pseudo_spot_55um,top200_hvg,8978,2400,4.705882,200,0.1468196839449228,0.1186521612021699,0.0106241194577887,0.1335403621196746,0.0485811121761798,0.1631355999412411,0.0133032712868513,0.9989415672566448,0.5061224192717481,0.0175240375350913,0.1008914843521658
HSDX009,conch,0,x,high,cell_image,top50_hvg,8799,2400,4.705882,50,0.1388072664756328,0.1280065833423233,-1.394609558614902,0.3472149968147278,0.1969487518072128,0.2163694648039126,0.1001096315684563,0.9564890885281162,0.5282993600482863,0.0959473667444201,0.1739142026821745
HSDX009,conch,0,x,high,cell_image,top200_hvg,8799,2400,4.705882,200,0.0970016753970412,0.0908453868893929,-0.4401634386035584,0.2491890639066696,0.1010207906365394,0.1769059082094714,0.025027407892114,0.9891178201144462,0.5070726140032802,0.023986841686105,0.1018056380868503
HSDX009,conch,0,x,high,train_mean,top50_hvg,8799,2400,4.705882,50,1.530651259074034e-07,,-1.8989318415371237,0.3506730794906616,0.2264676094055175,0.1961242981922787,0.02,0.98,0.5,0.0074134419551934,0.097375
HSDX009,conch,0,x,high,train_mean,top200_hvg,8799,2400,4.705882,200,5.5579203117051e-08,,-0.5048570714339238,0.2508184313774109,0.1056657806038856,0.1667817020215339,0.005,0.995,0.5,0.0018533604887983,0.0556020833333333
HSDX009,conch,0,x,high,pseudo_spot_8um,top50_hvg,8799,2400,4.705882,50,0.1385691334301373,0.1276754729431947,-1.387064557899721,0.3473085463047027,0.1971791833639145,0.2166170478292407,0.1013016683269256,0.9559597678426806,0.5286307180848031,0.0966536463665722,0.1737275427782603
HSDX009,conch,0,x,high,pseudo_spot_8um,top200_hvg,8799,2400,4.705882,200,0.0965443719939503,0.0904991598301899,-0.4381494529577321,0.2492314279079437,0.1011220514774322,0.1771470773040954,0.0253254170817314,0.9889810379255044,0.5071532275036179,0.024163411591643,0.101169573839319
HSDX009,conch,0,x,high,pseudo_spot_16um,top50_hvg,8799,2400,4.705882,50,0.1383141529792919,0.1276652223363992,-1.3233227447653189,0.3470431864261627,0.1968064606189727,0.2156311114710089,0.1023949326080744,0.955566838482838,0.5289808855454562,0.0972745861835677,0.1738433379281033
HSDX009,conch,0,x,high,pseudo_spot_16um,top200_hvg,8799,2400,4.705882,200,0.0968032566763577,0.0912905203918061,-0.4203780681559146,0.2491840720176696,0.1010867431759834,0.1762570019048411,0.0255987331520186,0.9888872576031268,0.5072429953775726,0.0243186465458919,0.1011063911621242
HSDX009,conch,0,x,high,pseudo_spot_55um,top50_hvg,8799,2400,4.705882,50,0.1403978088847361,0.1338360111661835,-0.9361484437040052,0.3433967232704162,0.1914547085762024,0.2212724139588637,0.0975736420086117,0.9579618973695784,0.5277677696890951,0.0918306878017198,0.1708219177054083
HSDX009,conch,0,x,high,pseudo_spot_55um,top200_hvg,8799,2400,4.705882,200,0.089349966763184,0.087064758264316,-0.3115386465957999,0.2483208775520324,0.0997368916869163,0.1778915937183906,0.0243934105021529,0.989483896985648,0.5069386537439005,0.0229576719504299,0.0959105556376528
HSDX009,conch,1,y,high,cell_image,top50_hvg,8765,2400,4.705882,50,0.462565396130085,0.3333502225155085,0.2382632578536868,0.3789313435554504,0.2279986143112182,0.4790945949346352,0.3914523677984401,0.9318267292446706,0.6616395485215553,0.396990006778301,0.4866606424425538
HSDX009,conch,1,y,high,cell_image,top200_hvg,8765,2400,4.705882,200,0.2478833896853029,0.1880477316346668,0.0856364977125486,0.2438918799161911,0.1076654866337776,0.448734876780519,0.1117563111918853,0.9824284780351736,0.5470923946135295,0.1167946353031442,0.2250687290894993
HSDX009,conch,1,y,high,train_mean,top50_hvg,8765,2400,4.705882,50,-6.233252562992675e-07,,-0.0149147604710196,0.4434464573860168,0.2531252205371856,0.2596230592470138,0.0,1.0,0.5,0.0,0.1643416666666666
HSDX009,conch,1,y,high,train_mean,top200_hvg,8765,2400,4.705882,200,-1.538331515560376e-07,,-0.0063895505931623,0.27249276638031,0.1097103133797645,0.3044974282786856,0.0,1.0,0.5,0.0,0.0736458333333333
HSDX009,conch,1,y,high,pseudo_spot_8um,top50_hvg,8765,2400,4.705882,50,0.4629725381731987,0.3337009710650597,0.2388989537581801,0.3787617981433868,0.2280412763357162,0.4796785636166269,0.3922105401449943,0.931552435010651,0.6618814875778226,0.3972934683788458,0.4870971939002061
HSDX009,conch,1,y,high,pseudo_spot_8um,top200_hvg,8765,2400,4.705882,200,0.2481504549446981,0.1883046826248642,0.0858909714836772,0.2438179105520248,0.107713297009468,0.4490837812006216,0.112260206865178,0.9823533997419572,0.5473068033035677,0.1171582152306873,0.22507151604256
HSDX009,conch,1,y,high,pseudo_spot_16um,top50_hvg,8765,2400,4.705882,50,0.4625838133692741,0.3337904618841661,0.2381539277173578,0.378792256116867,0.2276804745197296,0.4788577685721019,0.3956175321858654,0.9308608896642618,0.6632392109250637,0.4003575779873294,0.4862983665044161
HSDX009,conch,1,y,high,pseudo_spot_16um,top200_hvg,8765,2400,4.705882,200,0.2476671673450619,0.1882184229812454,0.0855530094542336,0.2438641935586929,0.1075292378664016,0.4484574750762288,0.1124911327317464,0.9822228517612518,0.5473569922464993,0.117184822092426,0.224806659567962
HSDX009,conch,1,y,high,pseudo_spot_55um,top50_hvg,8765,2400,4.705882,50,0.4285343785583972,0.3229496877672027,0.2072869975841604,0.38496133685112,0.2297411561012268,0.4718694853841993,0.3810700732597725,0.926201253160026,0.6536356632098992,0.37670046486903,0.4562560459640419
HSDX009,conch,1,y,high,pseudo_spot_55um,top200_hvg,8765,2400,4.705882,200,0.2222795585310086,0.1755456559344853,0.0690783957787607,0.2469459772109985,0.1084921956062316,0.4432216512920471,0.1009398605240444,0.981308998496059,0.5411244295100517,0.1028794186670676,0.2043524546949561
HSDX009,conch,2,x,low,cell_image,top50_hvg,8831,2400,4.705882,50,0.3340156172588467,0.2996938482190478,-0.0718116341542918,0.3734722733497619,0.2276016622781753,0.4837033808850996,0.2838855978459515,0.9241365999465576,0.6040110988962546,0.2702543493586339,0.3682011560206321
HSDX009,conch,2,x,low,cell_image,top200_hvg,8831,2400,4.705882,200,0.2118025720890727,0.1845992137186676,-0.0109068421104893,0.2457860112190246,0.1130006164312362,0.4537496635443899,0.0939266900223053,0.9775553982747534,0.5357410441485293,0.0938911500341648,0.1959983884124335
HSDX009,conch,2,x,low,train_mean,top50_hvg,8831,2400,4.705882,50,2.6168489654310177e-07,,-0.1961707848399419,0.4323326051235199,0.2510776817798614,0.1433226819003156,0.0,1.0,0.5,0.0,0.1565416666666666
HSDX009,conch,2,x,low,train_mean,top200_hvg,8831,2400,4.705882,200,7.697534634768316e-08,,-0.0663836294989675,0.2754420340061188,0.1130705550312995,0.2310467854900249,0.0,1.0,0.5,0.0,0.0768854166666666
HSDX009,conch,2,x,low,pseudo_spot_8um,top50_hvg,8831,2400,4.705882,50,0.3339222254185006,0.2996046903559955,-0.0741502080974169,0.3735785484313965,0.2277995645999908,0.4839403993189837,0.2842397399753799,0.92378471221604,0.6040122260957099,0.270564579418705,0.3683240824089889
HSDX009,conch,2,x,low,pseudo_spot_8um,top200_hvg,8831,2400,4.705882,200,0.2120583588141016,0.1848630101679831,-0.0114855175060802,0.2458197772502899,0.1130745187401771,0.4539415697496993,0.0943980831097882,0.9774184916795808,0.5359082873946845,0.0943743868234973,0.1961942587630792
HSDX009,conch,2,x,low,pseudo_spot_16um,top50_hvg,8831,2400,4.705882,50,0.3311504474980756,0.298359363357246,-0.0840098487772047,0.3743438124656677,0.2285468727350235,0.4822013191607566,0.2829657077342444,0.9224219046622372,0.6026938061982409,0.2693585074963158,0.3660732227471694
HSDX009,conch,2,x,low,pseudo_spot_16um,top200_hvg,8831,2400,4.705882,200,0.2112338807608466,0.1847738076349024,-0.0143177886310149,0.2461606860160827,0.113273836672306,0.4526625374837427,0.0945378173978533,0.977033908793478,0.5357858630956658,0.0942877889619541,0.1949183548835817
HSDX009,conch,2,x,low,pseudo_spot_55um,top50_hvg,8831,2400,4.705882,50,0.3096375382319092,0.2814082395673887,-0.1056177282333374,0.3798935115337372,0.2298892885446548,0.4699923993343444,0.2801729435937899,0.9186724067068076,0.5994226751502988,0.2668253722329567,0.3476310015975949
HSDX009,conch,2,x,low,pseudo_spot_55um,top200_hvg,8831,2400,4.705882,200,0.1914368199335877,0.1720096573033429,-0.027523178906049,0.2493879497051239,0.1142850592732429,0.4408561293470376,0.0871560741370381,0.9762051047766228,0.5316805894568304,0.0860273339109179,0.1782738261212292
HSDX009,conch,3,y,low,cell_image,top50_hvg,8864,2400,4.705882,50,0.3500296917557716,0.2910705277889541,-0.449501226125285,0.332593023777008,0.2050860673189163,0.4174713943694939,0.3535797875561819,0.9186900922333294,0.6361349398947557,0.2978667706215625,0.3342650235571686
HSDX009,conch,3,y,low,cell_image,top200_hvg,8864,2400,4.705882,200,0.1886153534811455,0.1571609095758666,-0.182999635154556,0.2098677903413772,0.096898429095745,0.3565470119051989,0.1074205164672343,0.9776524861905144,0.5425365013288744,0.0951453322828723,0.1556770912956954
HSDX009,conch,3,y,low,train_mean,top50_hvg,8864,2400,4.705882,50,2.979353738652435e-07,,-0.1317557317379396,0.3591612875461578,0.2302981168031692,0.1720904828977506,0.04,0.96,0.5,0.0160281667821861,0.1088916666666666
