encoder,species,organ,target,train_samples,seed,ratio,model,gene_set,n_train,n_test,n_shared_genes,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro,contrast
conch,human,skin,HSDX009,HSPD012;PDHS029,0,1.0,train_mean,top50_hvg,24000,12000,92,50,-1.2458112053082004e-07,,-3.538513304274529,0.260429322719574,0.1617157310247421,0.1176086122578741,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,1.0,train_mean,top200_hvg,24000,12000,92,90,-1.279633164308618e-07,,-2.177220943846057,0.2042912691831588,0.0984636023640632,0.1574474627107209,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,0,1.0,train_mean,marker_hvg_overlap,24000,12000,92,70,-9.021296827021225e-08,,-2.518030355660241,0.2297345846891403,0.1225590929389,0.1331259008504611,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.1,image,top50_hvg,2400,12000,92,50,0.0673583466536365,0.0648310137541457,-2.704542303103953,0.2746388614177704,0.1637929081916809,0.2371703509747737,0.1011928135155665,0.9447048604585442,0.5229488369870554,0.0689373451807465,0.0791972924878659,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.1,image,top200_hvg,2400,12000,92,90,0.0514559233497368,0.0500526907124288,-1.8191990923339132,0.2153095304965973,0.1050462573766708,0.2347334223734269,0.0619691718140962,0.9691527394350732,0.5140562112067832,0.0425216898444063,0.0548495771334681,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.1,image,marker_hvg_overlap,2400,12000,92,70,0.054465325005419,0.0529132736319875,-2.0645394573686646,0.2416137754917144,0.1308745592832565,0.2288512248204361,0.0724049818453691,0.9604203842900793,0.5164126830677241,0.0494950667633715,0.0637025845946072,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.1,train_mean,top50_hvg,2400,12000,92,50,3.6850728854176393e-07,,-3.3904890689742757,0.2604671418666839,0.1638050973415374,0.1251574103878202,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.1,train_mean,top200_hvg,2400,12000,92,90,1.7271085914243585e-07,,-2.0908898941495244,0.2043256908655166,0.0999909043312072,0.1632581717433055,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.1,train_mean,marker_hvg_overlap,2400,12000,92,70,2.932578900985813e-07,,-2.416176907375952,0.2297481447458267,0.1244968548417091,0.1391297194363336,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.25,image,top50_hvg,6000,12000,92,50,0.072654832751723,0.0692927867892961,-1.7607593845296652,0.2548705041408539,0.1447974890470504,0.2544866394953883,0.0801475724932356,0.958884660389726,0.5195161164414809,0.0618982309542058,0.0830979914675944,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.25,image,top200_hvg,6000,12000,92,90,0.0512896361986349,0.0493910386359166,-1.1457880838144507,0.2003718316555023,0.0918602123856544,0.2589442104731133,0.0491810805666943,0.976987468719826,0.5119617121417882,0.038296548208728,0.0577640155975071,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.25,image,marker_hvg_overlap,6000,12000,92,70,0.0590131866072105,0.0567601540653824,-1.294006518281198,0.2252223044633865,0.1148062199354171,0.2502565976295154,0.057387151071041,0.9707161495518538,0.5140516503114475,0.0445912786902963,0.0670131829936167,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.25,train_mean,top50_hvg,6000,12000,92,50,2.809838643481633e-07,,-3.531080365513917,0.2605117261409759,0.1611175686120987,0.1205301787997149,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.25,train_mean,top200_hvg,6000,12000,92,90,1.2813896011775732e-07,,-2.1719585333117366,0.2043446749448776,0.0981103479862213,0.1592948146529164,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,0.25,train_mean,marker_hvg_overlap,6000,12000,92,70,2.063232889336453e-07,,-2.5129525523341205,0.2298166751861572,0.1221633404493331,0.1352743461503033,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,1.0,image,top50_hvg,24000,12000,92,50,0.0783479187078774,0.0751057966384136,-1.5945898599876092,0.2517460286617279,0.1375913619995117,0.2680429084986013,0.0803332605249481,0.9603272465107474,0.5203302535178477,0.0630246338577394,0.0863099585746901,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,1.0,image,top200_hvg,24000,12000,92,90,0.0571917566093161,0.0550047275399209,-1.0048121563726808,0.1977813839912414,0.0861201211810112,0.2696385336471684,0.0490206727675455,0.9779499204925314,0.5124096829955279,0.0385029868535488,0.0606710303858557,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,1.0,image,marker_hvg_overlap,24000,12000,92,70,0.0673485896067827,0.0647711888706308,-1.1422119277812142,0.2222963124513626,0.1075905635952949,0.2621038117727252,0.0573117307312957,0.9718417018408828,0.5145767162860893,0.0449447687268555,0.070436393583175,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,1.0,train_mean,top50_hvg,24000,12000,92,50,-1.2458112053082004e-07,,-3.538513304274529,0.260429322719574,0.1617157310247421,0.1176086122578741,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,1.0,train_mean,top200_hvg,24000,12000,92,90,-1.279633164308618e-07,,-2.177220943846057,0.2042912691831588,0.0984636023640632,0.1574474627107209,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,1,1.0,train_mean,marker_hvg_overlap,24000,12000,92,70,-9.021296827021225e-08,,-2.518030355660241,0.2297345846891403,0.1225590929389,0.1331259008504611,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.1,image,top50_hvg,2400,12000,92,50,0.0559600611549103,0.0547820834994509,-2.4892523350566624,0.2697365581989288,0.1613431423902511,0.2397186672196918,0.0938971708249251,0.945612338533348,0.5197547546791366,0.0656023967214397,0.0744902127835919,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.1,image,top200_hvg,2400,12000,92,90,0.0452067567588129,0.0445083524645448,-1.6713354736664148,0.2115990370512008,0.1037275493144989,0.2401991308103659,0.057572377453557,0.9697131501858792,0.5121653565117122,0.0405990571350589,0.0532963834001731,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.1,image,marker_hvg_overlap,2400,12000,92,70,0.0471289098865651,0.0464855988235045,-1.8904209598366704,0.2376012206077575,0.1295426934957504,0.2331041052574558,0.067104470056394,0.9616732916293212,0.5143888808428577,0.0472696459429781,0.0612152822693208,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.1,train_mean,top50_hvg,2400,12000,92,50,3.782453981671097e-07,,-3.60077672743937,0.2607278227806091,0.1610697209835052,0.1173982510797382,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.1,train_mean,top200_hvg,2400,12000,92,90,4.0158516385643725e-07,,-2.2155841860997207,0.2045301496982574,0.0981189981102943,0.1567088544129948,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.1,train_mean,marker_hvg_overlap,2400,12000,92,70,3.2265968360637285e-07,,-2.565002110661589,0.2300645262002945,0.122235469520092,0.1323299382814404,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.25,image,top50_hvg,6000,12000,92,50,0.0692910137819126,0.0670220125216961,-1.8836990569066256,0.257732629776001,0.1448443681001663,0.2428649103238403,0.0815830368774466,0.9594058235150896,0.5204944301962681,0.0646738005127194,0.0835617613072252,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.25,image,top200_hvg,6000,12000,92,90,0.0540545272904758,0.0525870134134233,-1.2249980308528083,0.2023558616638183,0.0917268767952919,0.2457039171243649,0.0497975224492706,0.9774305047931328,0.5125130626355009,0.0395373564802146,0.0585031588079273,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.25,image,marker_hvg_overlap,6000,12000,92,70,0.0580498293491213,0.0563801696235057,-1.378915488606851,0.2272834628820419,0.1145428195595741,0.238160291664722,0.0580342780787443,0.9714714238589832,0.5147528509688638,0.0460247551841381,0.0679400453444959,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.25,train_mean,top50_hvg,6000,12000,92,50,-6.962064209403707e-07,,-3.560629550195299,0.2609876990318298,0.1625149995088577,0.1179472014285941,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.25,train_mean,top200_hvg,6000,12000,92,90,-3.43176062974256e-07,,-2.1918752002909128,0.2046932131052017,0.0989933609962463,0.1576271025411058,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,0.25,train_mean,marker_hvg_overlap,6000,12000,92,70,-2.2784915267542213e-07,,-2.535592302002156,0.230187103152275,0.1232860088348388,0.133244430421868,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,1.0,image,top50_hvg,24000,12000,92,50,0.0761512997909449,0.0731831425897039,-1.6127651194296777,0.2530332803726196,0.1382137089967727,0.2622160623119208,0.0818597573445328,0.95962872320033,0.5207442402724314,0.063214392929294,0.0849637760534842,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,1.0,image,top200_hvg,24000,12000,92,90,0.0557697178631248,0.0536904538152518,-1.015857919891615,0.1986936181783676,0.0865142121911048,0.2646815321316509,0.0499588589762955,0.977561851986744,0.5126658116759951,0.0386333071332468,0.0598248647337941,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,1.0,image,marker_hvg_overlap,24000,12000,92,70,0.0658071210740932,0.0633564515102113,-1.152659807555444,0.2232498824596405,0.1080257445573806,0.2568864020463504,0.0583732535484599,0.9714042322809412,0.5148887429147007,0.0450627829415375,0.0694557915683779,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,1.0,train_mean,top50_hvg,24000,12000,92,50,-1.2458112053082004e-07,,-3.538513304274529,0.260429322719574,0.1617157310247421,0.1176086122578741,0.02,0.98,0.5,0.0001560554494894,0.0503483333333333,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,1.0,train_mean,top200_hvg,24000,12000,92,90,-1.279633164308618e-07,,-2.177220943846057,0.2042912691831588,0.0984636023640632,0.1574474627107209,0.0121951219512195,0.9888888888888888,0.5,9.515576188384112e-05,0.0359044715447154,melanoma_to_normal_1
conch,human,skin,HSDX009,HSPD012;PDHS029,2,1.0,train_mean,marker_hvg_overlap,24000,12000,92,70,-9.021296827021225e-08,,-2.518030355660241,0.2297345846891403,0.1225590929389,0.1331259008504611,0.0142857142857142,0.9857142857142858,0.5,0.0001114681782067,0.0414392857142857,melanoma_to_normal_1
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.1,image,top50_hvg,2400,12000,92,50,0.0518523203674703,0.0497449865047211,-3.526479000737891,0.2452028691768646,0.1474703401327133,0.2005995057784515,0.0776528856304491,0.9570880853660432,0.5173704854982462,0.0514561936987816,0.0616259756057595,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.1,image,top200_hvg,2400,12000,92,90,0.0416323649761519,0.0395535313455449,-2.3228875550444283,0.1902319937944412,0.0939787626266479,0.1934327813972055,0.0473679960376902,0.9761531929461774,0.5105973356112595,0.0314126268725274,0.0427414986783558,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.1,image,marker_hvg_overlap,2400,12000,92,70,0.0456228447113452,0.0435326419659181,-2.607364852932681,0.2128157019615173,0.1168198734521865,0.1901138327725535,0.0553312380585941,0.969410474522998,0.5123708562907962,0.0365410190241566,0.0497286106641276,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.1,train_mean,top50_hvg,2400,12000,92,50,-1.6774443165612495e-08,,-4.861695215479704,0.2290728539228439,0.1494390070438385,0.1440431755691807,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.1,train_mean,top200_hvg,2400,12000,92,90,-3.0343864427055205e-08,,-2.9921689440027586,0.1774207204580307,0.0902508497238159,0.1678140874502865,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.1,train_mean,marker_hvg_overlap,2400,12000,92,70,-4.90068821063743e-08,,-3.449017588066948,0.1991955935955047,0.1121263578534126,0.1502157196665939,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.25,image,top50_hvg,6000,12000,92,50,0.0611202949495054,0.0575737153591412,-2.8994725240767,0.2352184206247329,0.1374903619289398,0.2207723856742693,0.0800173452692143,0.9606112925805584,0.5203143189248863,0.0525841062756201,0.0649390502773213,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.25,image,top200_hvg,6000,12000,92,90,0.0489993040061341,0.0459627400920971,-1.838268477057704,0.1824537217617035,0.0857215151190757,0.2158322436372871,0.0488844418451396,0.9780978005401132,0.5124227212189734,0.0322433484916814,0.0445971905973511,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.25,image,marker_hvg_overlap,6000,12000,92,70,0.0521008791734597,0.0489422216800703,-2.072671934336956,0.2043280154466629,0.1067481040954589,0.2122237998075533,0.057264631875735,0.9718570839260458,0.5145608579008903,0.037770779661684,0.0518413516105964,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.25,train_mean,top50_hvg,6000,12000,92,50,-1.7549094957214352e-08,,-4.889628909807652,0.2289406806230545,0.148827314376831,0.1467630370384951,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.25,train_mean,top200_hvg,6000,12000,92,90,3.5058173926968155e-08,,-3.0058574756763936,0.1773107647895813,0.0898130759596824,0.1698691836020894,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,0.25,train_mean,marker_hvg_overlap,6000,12000,92,70,1.315496359621804e-08,,-3.4624892930221645,0.1990454643964767,0.1115194782614708,0.1526637901670672,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,1.0,image,top50_hvg,24000,12000,92,50,0.0639489331631921,0.0610528457502969,-2.584319615289569,0.2281420677900314,0.1279488205909729,0.2347676271170689,0.0755970034533249,0.9644671310400535,0.5200320672466894,0.0508890738568246,0.0667815218137174,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,1.0,image,top200_hvg,24000,12000,92,90,0.0469503933999498,0.0443312711622658,-1.616874443030655,0.1771476566791534,0.0795087292790412,0.227940740340603,0.0461704359382784,0.9802507043423856,0.5122471898643509,0.0311764110347956,0.0460041708645837,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,1.0,image,marker_hvg_overlap,24000,12000,92,70,0.0557043493775251,0.0526029612108909,-1.826674993236416,0.1984725296497345,0.098965547978878,0.22439016185639,0.0540853678134119,0.974625103100396,0.5143552354569039,0.0365209386407606,0.0535033095449477,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,1.0,train_mean,top50_hvg,24000,12000,92,50,1.1033496527090849e-07,,-5.108959185399872,0.2306427955627441,0.1504192501306533,0.1442332218927135,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,1.0,train_mean,top200_hvg,24000,12000,92,90,4.2790364335864874e-08,,-3.1409525930016127,0.1785398870706558,0.0907718762755394,0.1678999378483077,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,0,1.0,train_mean,marker_hvg_overlap,24000,12000,92,70,5.5598391262330036e-08,,-3.6219189755070538,0.2004650831222534,0.1127722039818763,0.1503619243196347,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.1,image,top50_hvg,2400,12000,92,50,0.0544944133912213,0.0529822271107355,-4.230379115566612,0.2519517242908478,0.1551855206489563,0.2155311590355438,0.0932959774873674,0.949556579446608,0.5214262784669877,0.0567569570219378,0.0614151404029594,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.1,image,top200_hvg,2400,12000,92,90,0.0414411069501216,0.0397031154423346,-2.7567800141338767,0.1952516585588455,0.0984164997935295,0.2080311239389393,0.0570932219953413,0.9718906860834806,0.5131207679947027,0.0349651478707051,0.0421068408248835,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.1,image,marker_hvg_overlap,2400,12000,92,70,0.045168824515505,0.0434890513154739,-3.0913172569658074,0.2181697785854339,0.1221195757389068,0.205069827835163,0.0668283028564997,0.9638935628562756,0.5153609328563876,0.0408645658405933,0.0490117327221086,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.1,train_mean,top50_hvg,2400,12000,92,50,2.7752566182925875e-08,,-4.922828065509675,0.2308872193098068,0.1525884717702865,0.1527863697525656,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.1,train_mean,top200_hvg,2400,12000,92,90,4.2529658521643984e-08,,-3.03332540580205,0.1787428855895996,0.0923499539494514,0.174125902090763,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.1,train_mean,marker_hvg_overlap,2400,12000,92,70,2.913992782944368e-08,,-3.49458342746896,0.2006668299436569,0.1147747039794921,0.1570207874917279,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.25,image,top50_hvg,6000,12000,92,50,0.0649369940334872,0.0620412492832346,-2.714971645958721,0.2263737022876739,0.1312117427587509,0.2450115292658603,0.0736776885647503,0.9651831629960888,0.5194304257804195,0.0516092298367652,0.0668714813450293,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.25,image,top200_hvg,6000,12000,92,90,0.0479045590868218,0.0456168431513841,-1.7335764403392315,0.1762653738260269,0.0828652009367942,0.236811517853392,0.0451868772950191,0.9805280568783044,0.5119076162026767,0.0318964060560269,0.0457070974440162,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.25,image,marker_hvg_overlap,6000,12000,92,70,0.0542630967375381,0.0517336382662353,-1.968450614570507,0.19781294465065,0.1033652648329734,0.2322596315891044,0.0528808704932652,0.9749804810279926,0.513930675760629,0.0372648093639889,0.0530941980562415,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.25,train_mean,top50_hvg,6000,12000,92,50,1.1217140647627205e-07,,-5.077247472928721,0.2306186258792877,0.1497673690319061,0.1486132239257748,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.25,train_mean,top200_hvg,6000,12000,92,90,9.390854823110592e-08,,-3.121146750754948,0.1785137951374054,0.0903874114155769,0.1711017802760971,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,0.25,train_mean,marker_hvg_overlap,6000,12000,92,70,1.0420145422846587e-07,,-3.6017587281436136,0.2004610896110534,0.1123373210430145,0.1539025565018413,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,1.0,image,top50_hvg,24000,12000,92,50,0.0665003350231563,0.0631513891421297,-2.475789028853178,0.2263593077659607,0.1269132792949676,0.2440990586118837,0.0764673406993689,0.96410638638896,0.5202868635441645,0.0517572324497144,0.0684337460330707,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,1.0,image,top200_hvg,24000,12000,92,90,0.0488584621338437,0.0459712347784038,-1.5513800446074684,0.1758854389190673,0.0789688900113105,0.236319069386603,0.0466824538496693,0.980047353013304,0.5123916035784771,0.031668825102608,0.047063639500866,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,1.0,image,marker_hvg_overlap,24000,12000,92,70,0.0577578135643437,0.0542904120224594,-1.753938829087253,0.1971654593944549,0.0983439236879348,0.2329578010408363,0.0546851602238984,0.9743612150115502,0.5145231876177243,0.0370977665487694,0.0547372942402759,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,1.0,train_mean,top50_hvg,24000,12000,92,50,1.1033496527090849e-07,,-5.108959185399872,0.2306427955627441,0.1504192501306533,0.1442332218927135,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,1.0,train_mean,top200_hvg,24000,12000,92,90,4.2790364335864874e-08,,-3.1409525930016127,0.1785398870706558,0.0907718762755394,0.1678999378483077,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,1,1.0,train_mean,marker_hvg_overlap,24000,12000,92,70,5.5598391262330036e-08,,-3.6219189755070538,0.2004650831222534,0.1127722039818763,0.1503619243196347,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.1,image,top50_hvg,2400,12000,92,50,0.0525760679435916,0.0504639657677521,-3.792450903355493,0.2443557679653167,0.1486689299345016,0.2087644903222443,0.0784256749879019,0.959172985305827,0.5187993301468644,0.0539550412640339,0.0618298993539518,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.1,image,top200_hvg,2400,12000,92,90,0.0419610306342145,0.0404444812989081,-2.494677821149774,0.1898303776979446,0.0950881838798523,0.2012943376920054,0.0481193420303103,0.9772303036656974,0.5115641059536477,0.033419047765004,0.0425633976559485,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.1,image,marker_hvg_overlap,2400,12000,92,70,0.0453024609139122,0.0437188725494671,-2.8022358568115,0.2124455422163009,0.1184088438749313,0.1980896961976768,0.056316043468892,0.9707551308919428,0.5135355871804175,0.039052470764566,0.0495045621603674,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.1,train_mean,top50_hvg,2400,12000,92,50,1.9002193596406867e-09,,-5.182153769303332,0.230886697769165,0.1497075259685516,0.1448053845460267,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.1,train_mean,top200_hvg,2400,12000,92,90,-5.056292825874939e-09,,-3.1865131689998925,0.1787266284227371,0.0903844088315963,0.1681695448833392,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.1,train_mean,marker_hvg_overlap,2400,12000,92,70,-1.3324580600786768e-08,,-3.679811853443504,0.2007475197315216,0.1123953685164451,0.1505764818955493,0.0142857142857142,0.9857142857142858,0.5,9.492168960607498e-05,0.0301988095238095,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.25,image,top50_hvg,6000,12000,92,50,0.0623429241497069,0.059573930128763,-2.9961029421538115,0.2343146502971649,0.1358120441436767,0.2235951397005103,0.0778125576008566,0.9621336541330792,0.5199731058669679,0.053873023726946,0.0669563442154538,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.25,image,top200_hvg,6000,12000,92,90,0.0483855526692518,0.0458191041735879,-1.914967443666328,0.1819329559803009,0.085448145866394,0.2170269968606577,0.0475400591205312,0.9789396401128077,0.5122125149880259,0.033028218816409,0.0458910776682721,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.25,image,marker_hvg_overlap,6000,12000,92,70,0.0532331425249659,0.0504049584784454,-2.160298658109137,0.2037751972675323,0.1064150929450988,0.2131302356297305,0.0556897835411938,0.972950412801058,0.5143200981711259,0.0386901991849363,0.0533684396462502,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.25,train_mean,top50_hvg,6000,12000,92,50,1.853957005693019e-07,,-5.158372340869391,0.2312106788158416,0.151173323392868,0.1461583983352205,0.02,0.98,0.5,0.0001328903654485,0.0369366666666666,melanoma_to_normal_2
conch,human,skin,HSDX009_2,HSPD012;PDHS029,2,0.25,train_mean,top200_hvg,6000,12000,92,90,1.1507296333941085e-07,,-3.172860466535118,0.1789571344852447,0.0912776142358779,0.1692288279826529,0.0121951219512195,0.9888888888888888,0.5,8.103071063933231e-05,0.0261199186991869,melanoma_to_normal_2
