encoder,species,organ,target,train_samples,seed,ratio,model,gene_set,n_train,n_test,n_shared_genes,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
conch,human,pancreas,HPDA034,HPXM007;PCHM006,1,1.0,train_mean,top50_hvg,24000,12000,159,50,-2.5905901281930713e-08,,-0.2917520101668197,0.2941136956214905,0.1422571539878845,0.2300231224649453,0.0,1.0,0.5,0.0,0.0735733333333333
conch,human,pancreas,HPDA034,HPXM007;PCHM006,1,1.0,train_mean,top200_hvg,24000,12000,159,147,-1.929683962149954e-08,,-0.1268008584794011,0.1801890581846237,0.0556762367486953,0.2764004749439589,0.0,1.0,0.5,0.0,0.0374427966101695
conch,human,pancreas,HPDA034,HPXM007;PCHM006,1,1.0,train_mean,marker_hvg_overlap,24000,12000,159,97,-3.798712137059391e-08,,-0.1542559190271351,0.2216609716415405,0.0841594561934471,0.2532817886994765,0.0,1.0,0.5,0.0,0.0454209621993127
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.1,image,top50_hvg,2400,12000,159,50,0.1064690944296307,0.0955832244733795,-0.4585041262209415,0.2875131368637085,0.1478259712457656,0.264513935985264,0.0540405638755824,0.9740223461406848,0.5140314550081336,0.0531736876325878,0.1204479141394083
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.1,image,top200_hvg,2400,12000,159,147,0.0618402801735512,0.0551667462074695,-0.2615003676030521,0.1771893799304962,0.0619211010634899,0.2918114272880042,0.0228985440150773,0.991164063313158,0.5059455317831075,0.0225312235731304,0.0613139873281791
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.1,image,marker_hvg_overlap,2400,12000,159,97,0.0684812944473378,0.0611039025213534,-0.2917616341224651,0.2179480344057083,0.0930231586098671,0.2739084550698659,0.0278559607606095,0.9866094567735488,0.5072327087670792,0.0274091173363855,0.0743868471271783
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.1,train_mean,top50_hvg,2400,12000,159,50,-1.1359001615574015e-06,,-0.2980789596523391,0.2947604060173034,0.1448462158441543,0.221942281164256,0.0,1.0,0.5,0.0,0.0735733333333333
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.1,train_mean,top200_hvg,2400,12000,159,147,-3.874509383516646e-07,,-0.1291874704059456,0.1805442869663238,0.0565282441675663,0.2707536329027957,0.0,1.0,0.5,0.0,0.0374427966101695
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.1,train_mean,marker_hvg_overlap,2400,12000,159,97,-4.4893333931798445e-07,,-0.1570331020029135,0.2220986187458038,0.0854429006576538,0.247060199340857,0.0,1.0,0.5,0.0,0.0454209621993127
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.25,image,top50_hvg,6000,12000,159,50,0.1247783879935741,0.1110681518553906,-0.2803953910706332,0.2785229980945587,0.1382179260253906,0.3100056039776975,0.0514553461090802,0.9761946168958476,0.513824981502464,0.0520678196067011,0.1329174529537752
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.25,image,top200_hvg,6000,12000,159,147,0.0693813748361748,0.060013123535438,-0.1476253570861876,0.1718196719884872,0.0566956214606761,0.3347167357570969,0.0218031127580848,0.9919029309169552,0.5058580430095186,0.0220626354265682,0.0678796851205408
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.25,image,marker_hvg_overlap,6000,12000,159,97,0.0793174084158345,0.0686401631161015,-0.1703040719691774,0.2113426774740219,0.0853107720613479,0.3170730373302754,0.026523374283031,0.987729183966932,0.5071262791249814,0.0268390822714954,0.0823708556969171
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.25,train_mean,top50_hvg,6000,12000,159,50,-4.7612675786012914e-07,,-0.3037796620687004,0.293892502784729,0.1423703581094741,0.2330855339553489,0.0,1.0,0.5,0.0,0.0735733333333333
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.25,train_mean,top200_hvg,6000,12000,159,147,-3.95818236589476e-07,,-0.1320767090075694,0.1800709515810012,0.0556454099714756,0.278517070854778,0.0,1.0,0.5,0.0,0.0374427966101695
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,0.25,train_mean,marker_hvg_overlap,6000,12000,159,97,-4.481195811124525e-07,,-0.1606254738514517,0.2215154618024826,0.0841155275702476,0.2556328401479742,0.0,1.0,0.5,0.0,0.0454209621993127
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,1.0,image,top50_hvg,24000,12000,159,50,0.14315289943479,0.123802093390626,-0.2376789235066098,0.2765190303325653,0.1321901082992553,0.3174330790436327,0.0490452931171856,0.9796479702081576,0.5143466316626716,0.0498288584929175,0.1420295285176322
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,1.0,image,top200_hvg,24000,12000,159,147,0.0780878802650446,0.0662752789585734,-0.1114060458192213,0.1705065220594406,0.0533211901783943,0.3427655298174207,0.0207819038632142,0.9930775408871284,0.5060790812129964,0.0211139230902192,0.0732191210954865
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,1.0,image,marker_hvg_overlap,24000,12000,159,97,0.0950745425100639,0.0807748716147017,-0.1334686357875717,0.2097295224666595,0.0803461223840713,0.3248825723359665,0.0252810789263843,0.9895092629938956,0.50739517096014,0.0256849786045966,0.0888123147792707
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,1.0,train_mean,top50_hvg,24000,12000,159,50,-2.5905901281930713e-08,,-0.2917520101668197,0.2941136956214905,0.1422571539878845,0.2300231224649453,0.0,1.0,0.5,0.0,0.0735733333333333
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,1.0,train_mean,top200_hvg,24000,12000,159,147,-1.929683962149954e-08,,-0.1268008584794011,0.1801890581846237,0.0556762367486953,0.2764004749439589,0.0,1.0,0.5,0.0,0.0374427966101695
conch,human,pancreas,HPDA034,HPXM007;PCHM006,2,1.0,train_mean,marker_hvg_overlap,24000,12000,159,97,-3.798712137059391e-08,,-0.1542559190271351,0.2216609716415405,0.0841594561934471,0.2532817886994765,0.0,1.0,0.5,0.0,0.0454209621993127
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.1,image,top50_hvg,2400,12000,159,50,0.0794816105591599,0.074512385939949,-0.2647016380541027,0.2904368340969085,0.1491269171237945,0.2820419985856063,0.0876186623796287,0.9481492562890418,0.5178839593343352,0.0574971503944477,0.1119486576872885
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.1,image,top200_hvg,2400,12000,159,150,0.0430187713046463,0.0406384461859553,-0.183759774102442,0.1760569810867309,0.0604139640927314,0.3030521438385468,0.036814564025054,0.982716418763014,0.507514268627872,0.0241584665522889,0.0539998668140401
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.1,image,marker_hvg_overlap,2400,12000,159,97,0.0464555805300892,0.0438967060310886,-0.1989840915157776,0.2187384516000747,0.0927736535668373,0.2893312937676667,0.0451642589585715,0.9732728125201248,0.509218535739348,0.0296377063888905,0.0659974290993136
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.1,train_mean,top50_hvg,2400,12000,159,50,1.4612036949301909e-08,,-0.0377720629098257,0.25753054022789,0.1368834823369979,0.2906427611409986,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.1,train_mean,top200_hvg,2400,12000,159,150,1.3190179603365478e-07,,-0.0188651891991271,0.1573188304901123,0.0527768582105636,0.3283169100405051,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.1,train_mean,marker_hvg_overlap,2400,12000,159,97,1.1196945239488317e-07,,-0.0230460745564386,0.1954257935285568,0.0814062729477882,0.3086747908872152,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.25,image,top50_hvg,6000,12000,159,50,0.0872695359482895,0.0821728337576297,-0.1712119272490963,0.2774574160575866,0.1365077197551727,0.2873839753305163,0.0799251322216619,0.9571413249542792,0.5185332285879705,0.0571709256869236,0.1171174411979929
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.25,image,top200_hvg,6000,12000,159,150,0.0428143435708255,0.0407926824906479,-0.1078612634363318,0.1685769855976104,0.0547796301543712,0.3083132990642021,0.0335819883284293,0.9857137749847598,0.5077870708352817,0.0240213973474469,0.0559855461607193
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.25,image,marker_hvg_overlap,6000,12000,159,97,0.0500973467181014,0.0476043818066834,-0.118387900472897,0.2094320058822631,0.0840321406722068,0.2937786902137076,0.0411985217637432,0.9779078994609688,0.5095532106123559,0.0294695493231565,0.0684930841815799
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.25,train_mean,top50_hvg,6000,12000,159,50,-7.212873498474438e-08,,-0.0370192857284837,0.2577427625656128,0.1362291574478149,0.2852424836044157,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.25,train_mean,top200_hvg,6000,12000,159,150,-6.82653962675822e-08,,-0.0177294997619673,0.1574302166700363,0.0525259114801883,0.324327607919594,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,0.25,train_mean,marker_hvg_overlap,6000,12000,159,97,-6.698316652316338e-08,,-0.0216741330961395,0.1955645531415939,0.0809937715530395,0.3043298967758211,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,1.0,image,top50_hvg,24000,12000,159,50,0.1009580064751207,0.0920293458580866,-0.1380765251576667,0.2741084992885589,0.1295533925294876,0.2931901324129617,0.0797227358974917,0.958944508319368,0.51933362210843,0.0579206367610587,0.1251996448573253
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,1.0,image,top200_hvg,24000,12000,159,150,0.0491125000053292,0.0452188255803758,-0.0726692893338377,0.1665198802947998,0.0508382469415664,0.3145381329580828,0.0334969478560889,0.986314836106456,0.5081233706337941,0.0243364020004448,0.0600802706495307
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,1.0,image,marker_hvg_overlap,24000,12000,159,97,0.0604225576938653,0.0555141023031094,-0.0860826898166386,0.2068772166967392,0.0781654417514801,0.3001370237233667,0.0410941937615936,0.9788373754223548,0.5099657845919743,0.0298559983304426,0.0734756071298562
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,1.0,train_mean,top50_hvg,24000,12000,159,50,2.453546130709583e-07,,-0.0355244813533136,0.2575571835041046,0.1358790397644043,0.2867465940757415,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,1.0,train_mean,top200_hvg,24000,12000,159,150,1.3381907272301156e-08,,-0.0169242689419951,0.1573272049427032,0.0523427426815032,0.3254932890128587,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,0,1.0,train_mean,marker_hvg_overlap,24000,12000,159,97,3.3348856926821654e-08,,-0.0207235770026319,0.1954362690448761,0.0807218998670578,0.3055930040140234,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.1,image,top50_hvg,2400,12000,159,50,0.0851940527046099,0.0778892569423198,-0.240592598542571,0.2837837934494018,0.1432792991399765,0.2887401714954691,0.0853164001461287,0.9537863410935048,0.5195513706198168,0.0590900191461395,0.1182362472965705
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.1,image,top200_hvg,2400,12000,159,150,0.0483788602488437,0.0445897831571909,-0.1805279377663015,0.1724168509244918,0.0584930293262004,0.305483711116119,0.0358472269521549,0.9845954470311684,0.508214861604965,0.0248277391370334,0.0573790930802588
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.1,image,marker_hvg_overlap,2400,12000,159,97,0.0514918390191016,0.0474311085830704,-0.1878107334919197,0.2142055183649063,0.0898909494280815,0.2929536152589927,0.0439775258485199,0.9761785263368584,0.510078026092689,0.030458772755742,0.0701937777753731
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.1,train_mean,top50_hvg,2400,12000,159,50,-7.600833440690735e-07,,-0.0354961143374021,0.2577237784862518,0.135832205414772,0.285593989746358,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.1,train_mean,top200_hvg,2400,12000,159,150,-2.587922972500187e-07,,-0.0178529374155257,0.1574245393276214,0.052497748285532,0.3247115171915725,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.1,train_mean,marker_hvg_overlap,2400,12000,159,97,-3.067409774337955e-07,,-0.0215692998215616,0.1955573111772537,0.0809427127242088,0.3047301984211586,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.25,image,top50_hvg,6000,12000,159,50,0.090145239830017,0.0842121054464678,-0.1756263220775872,0.2747672796249389,0.1343831717967987,0.2998079221252485,0.0826718940850534,0.9570460100691776,0.5198589520771155,0.060483236118111,0.1181812356199984
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.25,image,top200_hvg,6000,12000,159,150,0.0470599926303367,0.0446625365229809,-0.1069990469680481,0.1670922935009002,0.0541109852492809,0.3185204986463681,0.0347360899517031,0.9856820033563926,0.5083440975113931,0.0254131244193743,0.0566402891659264
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.25,image,marker_hvg_overlap,6000,12000,159,97,0.0538285730368236,0.0509577329397757,-0.1197569352651456,0.2075838893651962,0.0829718336462974,0.3042661473318264,0.0426143783943574,0.9778587680768956,0.5102365732356267,0.0311769258340778,0.0693025551774984
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.25,train_mean,top50_hvg,6000,12000,159,50,5.756638427634187e-07,,-0.035717759495601,0.2574511766433716,0.135723128914833,0.2862992576889318,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.25,train_mean,top200_hvg,6000,12000,159,150,3.638436348683914e-07,,-0.0171920999822694,0.1572712361812591,0.0523529723286628,0.3250026732864682,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,0.25,train_mean,marker_hvg_overlap,6000,12000,159,97,4.141289610710445e-07,,-0.0210597325146699,0.1953666359186172,0.0807239785790443,0.305091098328131,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,1.0,image,top50_hvg,24000,12000,159,50,0.1009739142935723,0.0918004576606559,-0.1340643342165276,0.2730425596237182,0.1293147802352905,0.293299414499426,0.0801573959743692,0.959003639728502,0.5195805178514357,0.0582037887561929,0.1255326942242492
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,1.0,image,top200_hvg,24000,12000,159,150,0.0495825155157333,0.0455393167078709,-0.0704000481637194,0.16592538356781,0.0506797730922699,0.3153747747558572,0.0336795781404912,0.9863345465761671,0.5082271083409393,0.0244553734269718,0.060411589182489
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,1.0,image,marker_hvg_overlap,24000,12000,159,97,0.0610918789254693,0.0559688889608731,-0.0833011884266299,0.2061371803283691,0.0779236629605293,0.300818397104756,0.041318245347613,0.9788678555301558,0.5100930504388844,0.0300019529671097,0.0738606510335724
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,1.0,train_mean,top50_hvg,24000,12000,159,50,2.453546130709583e-07,,-0.0355244813533136,0.2575571835041046,0.1358790397644043,0.2867465940757415,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,1.0,train_mean,top200_hvg,24000,12000,159,150,1.3381907272301156e-08,,-0.0169242689419951,0.1573272049427032,0.0523427426815032,0.3254932890128587,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,1,1.0,train_mean,marker_hvg_overlap,24000,12000,159,97,3.3348856926821654e-08,,-0.0207235770026319,0.1954362690448761,0.0807218998670578,0.3055930040140234,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.1,image,top50_hvg,2400,12000,159,50,0.0842541970754973,0.077596143670895,-0.2399419361259788,0.2794090509414673,0.1461296379566192,0.2787991788829501,0.0787701959025095,0.957719146330828,0.5182446711166687,0.0588249430243671,0.1176539377437945
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.1,image,top200_hvg,2400,12000,159,150,0.0440312971765663,0.0405933308568529,-0.1909087790378531,0.1700730323791504,0.0599965043365955,0.2998673863776241,0.0330967209674409,0.985906382110276,0.5076658282002809,0.0247163626152803,0.0561447283985081
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.1,image,marker_hvg_overlap,2400,12000,159,97,0.0480979579883704,0.0443570390983723,-0.1890671981037138,0.211280882358551,0.0919046700000763,0.2849180304264544,0.0406031937641801,0.9782057455313544,0.5094044696477674,0.0303221355795706,0.0687407350119039
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.1,train_mean,top50_hvg,2400,12000,159,50,-7.661887678267477e-07,,-0.0377693891598573,0.2576256096363067,0.1374372988939285,0.2874451671421921,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.1,train_mean,top200_hvg,2400,12000,159,150,-4.630044455685341e-07,,-0.0184501453635706,0.1573706865310669,0.0528349094092845,0.3255824032422601,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.1,train_mean,marker_hvg_overlap,2400,12000,159,97,-5.089955164703849e-07,,-0.0222388568515561,0.1954903304576873,0.0814722254872322,0.305741183296177,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.25,image,top50_hvg,6000,12000,159,50,0.0842541638971306,0.0782329574495896,-0.1728404616005718,0.2753241062164306,0.1351864486932754,0.2884318233893289,0.0776930348970824,0.9593406517120008,0.5185168433045416,0.0565005957392753,0.1181293896403512
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.25,image,top200_hvg,6000,12000,159,150,0.0433935813658701,0.0403355032203511,-0.1023161236143317,0.1673508286476135,0.0537702590227127,0.310468822982434,0.0326441323096985,0.9864468839040004,0.5077801862624124,0.0237397461089392,0.0568984058718399
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.25,image,marker_hvg_overlap,6000,12000,159,97,0.049529455275726,0.0461059120093724,-0.115484483972115,0.2079062163829803,0.082572191953659,0.2960561859929758,0.0400479561325167,0.9790415730474232,0.5095447645899699,0.0291240184223068,0.0696522878306681
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.25,train_mean,top50_hvg,6000,12000,159,50,-3.63748029755874e-07,,-0.0343214769563201,0.2577706277370453,0.1354300826787948,0.2849316766341231,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.25,train_mean,top200_hvg,6000,12000,159,150,-3.097678371588586e-07,,-0.0162086679571274,0.1574424356222152,0.0520325489342212,0.3242994624238765,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,0.25,train_mean,marker_hvg_overlap,6000,12000,159,97,-3.410192897605284e-07,,-0.01982745587087,0.1955796629190445,0.0802530869841575,0.3042592517454991,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,1.0,image,top50_hvg,24000,12000,159,50,0.0998116932122502,0.0909586830233328,-0.1341884122509509,0.2730563282966614,0.1292571276426315,0.293058777169563,0.0783421809633257,0.9594288499657102,0.5188855154645179,0.0569724327408058,0.1248234244929876
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,1.0,image,top200_hvg,24000,12000,159,150,0.0488642485771998,0.0450236234850233,-0.0709005724227822,0.1659382879734039,0.0507403649389743,0.3146443570825427,0.0329168827576998,0.9864762833219034,0.50793509053131,0.0239379969499184,0.0600542428381499
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,1.0,image,marker_hvg_overlap,24000,12000,159,97,0.0602013427679622,0.0553140440937391,-0.0839521154982143,0.2061534374952316,0.0780140832066536,0.3001373560319594,0.0403825675068689,0.9790870360647992,0.509734801785834,0.0293672333715493,0.0734043640946396
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,1.0,train_mean,top50_hvg,24000,12000,159,50,2.453546130709583e-07,,-0.0355244813533136,0.2575571835041046,0.1358790397644043,0.2867465940757415,0.02,0.98,0.5,0.009892742896569,0.0749216666666666
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,1.0,train_mean,top200_hvg,24000,12000,159,150,1.3381907272301156e-08,,-0.0169242689419951,0.1573272049427032,0.0523427426815032,0.3254932890128587,0.0084033613445378,0.9933333333333332,0.5,0.0041566146624239,0.0370210084033613
conch,human,pancreas,HPXM007,HPDA034;PCHM006,2,1.0,train_mean,marker_hvg_overlap,24000,12000,159,97,3.3348856926821654e-08,,-0.0207235770026319,0.1954362690448761,0.0807218998670578,0.3055930040140234,0.0103092783505154,0.9896907216494846,0.5,0.0050993520085407,0.0452835051546391
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.1,image,top50_hvg,2400,12000,159,50,0.0784851787763182,0.075885279296652,-0.4251202482543885,0.3680598139762878,0.1933335810899734,0.1344131574899202,0.0851835675035693,0.9354798495256174,0.5103317085145933,0.050187112613699,0.1506424826952347
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.1,image,top200_hvg,2400,12000,159,130,0.0440864642044359,0.0425548322359307,-0.2325968394363313,0.2381765246391296,0.0881613418459892,0.1918919480605291,0.0343482127030521,0.9751845575098528,0.5041660114978199,0.0202367389571367,0.0695941409980534
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.1,image,marker_hvg_overlap,2400,12000,159,97,0.0473137413476805,0.0456479408492394,-0.2783148643877549,0.2755429446697235,0.1175889149308204,0.1752485328309136,0.0439090554142109,0.9667421904771224,0.5053256229456666,0.0258696456771644,0.0887245873584325
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.1,train_mean,top50_hvg,2400,12000,159,50,-1.8820108415695814e-07,,-0.0583163672958835,0.3238122761249542,0.1547542065382003,0.1775460465596999,0.02,0.98,0.5,0.0095276790248857,0.1167266666666666
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.1,train_mean,top200_hvg,2400,12000,159,130,-1.1503810192364369e-07,,-0.0254140628308637,0.2111729681491851,0.068558819591999,0.2538698417552348,0.0080645161290322,0.9923076923076924,0.5,0.0038418060584216,0.0543299731182795
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.1,train_mean,marker_hvg_overlap,2400,12000,159,97,-1.1095226830191427e-07,,-0.0324052040117767,0.244267389178276,0.0916509330272674,0.230705153365388,0.0103092783505154,0.9896907216494846,0.5,0.0049111747550957,0.0692809278350515
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.25,image,top50_hvg,6000,12000,159,50,0.0868519616010598,0.0829265072425201,-0.3479960073344409,0.3704939484596252,0.1847355961799621,0.1458628613028685,0.0824430490713787,0.9348780415327974,0.5086605453020882,0.0468170417959819,0.1533213183303509
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.25,image,top200_hvg,6000,12000,159,130,0.0466343721177066,0.0442024084516348,-0.1680206121563969,0.2392149269580841,0.0818349048495292,0.2049051343065991,0.0332431649481365,0.9749530928972298,0.5034921553637451,0.0188778394338636,0.0708724365970649
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.25,image,marker_hvg_overlap,6000,12000,159,97,0.0544022414197223,0.0515547473523008,-0.2048403260144453,0.276749849319458,0.1090992465615272,0.1882551302916083,0.0424964170471024,0.9664319801715452,0.5044641986093237,0.0241324957711247,0.0903626949843079
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.25,train_mean,top50_hvg,6000,12000,159,50,1.3252185572909526e-07,,-0.0549353177662601,0.3231251239776611,0.1523560434579849,0.1829572788180571,0.02,0.98,0.5,0.0095276790248857,0.1167266666666666
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.25,train_mean,top200_hvg,6000,12000,159,130,-1.9795363743471363e-08,,-0.0239624711892351,0.2107809484004974,0.0674685686826706,0.2586630891755422,0.0080645161290322,0.9923076923076924,0.5,0.0038418060584216,0.0543299731182795
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,0.25,train_mean,marker_hvg_overlap,6000,12000,159,97,-3.8125810668898536e-08,,-0.0305889661956078,0.2438132166862487,0.0901900082826614,0.2356255163874875,0.0103092783505154,0.9896907216494846,0.5,0.0049111747550957,0.0692809278350515
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,1.0,image,top50_hvg,24000,12000,159,50,0.1059244984551332,0.0965049185974768,-0.3513586187944748,0.3690678775310516,0.1853430718183517,0.1401280199228886,0.086049396208255,0.9333118446280728,0.5096806204181639,0.0484385086391549,0.1625437500775927
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,1.0,image,top200_hvg,24000,12000,159,130,0.0530418637846753,0.0480792600743305,-0.1542511892702379,0.2381954789161682,0.080645278096199,0.2038938232971307,0.0346973371807479,0.9743507094723356,0.5039034759750661,0.0195316567093366,0.0758227063861229
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,1.0,image,marker_hvg_overlap,24000,12000,159,97,0.0678268383081493,0.0615767372859448,-0.1947547124079776,0.2755712270736694,0.1077131628990173,0.1858920116747886,0.0443553588702345,0.9656246621794188,0.5049900105248267,0.0249683034222448,0.0965585822742996
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,1.0,train_mean,top50_hvg,24000,12000,159,50,-1.5022988527846337e-07,,-0.0557953828571044,0.3231901228427887,0.1536430269479751,0.1818204199287317,0.02,0.98,0.5,0.0095276790248857,0.1167266666666666
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,1.0,train_mean,top200_hvg,24000,12000,159,130,-3.7907360719936116e-08,,-0.0241736435283483,0.2108144611120224,0.06797906011343,0.258232277646385,0.0080645161290322,0.9923076923076924,0.5,0.0038418060584216,0.0543299731182795
conch,human,pancreas,PCHM006,HPDA034;HPXM007,0,1.0,train_mean,marker_hvg_overlap,24000,12000,159,97,-2.8825115343888874e-08,,-0.0308847127874184,0.2438520640134811,0.0908811464905738,0.2351110297202255,0.0103092783505154,0.9896907216494846,0.5,0.0049111747550957,0.0692809278350515
conch,human,pancreas,PCHM006,HPDA034;HPXM007,1,0.1,image,top50_hvg,2400,12000,159,50,0.0616206811752636,0.0563091874392441,-0.4168062176462263,0.3744503855705261,0.1956370323896408,0.138120063826282,0.0916614577549857,0.9239849311202534,0.5078231944376195,0.0475478917353667,0.1419405341165083
