sample,encoder,method,seed,split_axis,split_side,gene_set,n_train,n_test,top_k,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
HOCW023,conch,bleep_conch_adapter,2,x,low,top50_hvg,8927,2400,50,50,0.0550112710846588,0.0455630847265649,-0.1033667930634692,0.2166239470243454,0.1090753227472305,0.2270463634031368,0.013905307130679,0.991460586895443,0.502682947013061,0.0157773729297036,0.0848563571336171
HOCW023,conch,bleep_conch_adapter,2,x,low,top200_hvg,8927,2400,50,200,0.0337329696636938,0.0305615280514858,-0.0731530815857695,0.1539446413516998,0.0585064068436622,0.1753474402321614,0.0056204945961116,0.9970462121529085,0.50133335337451,0.0051383675887112,0.0449195777204343
HOCW023,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8927,2400,50,195,0.0344272322604104,0.0312494689099269,-0.0737728340246786,0.1548157185316085,0.0589103884994983,0.1768719497476991,0.0057646098421657,0.996970474002983,0.5013675419225744,0.0052701206038064,0.0453806007573741
HOCW023,conch,bleep_conch_adapter,3,y,low,top50_hvg,8955,2400,50,50,0.2872755524888635,0.2854388707032276,0.0293405284360051,0.3459885120391845,0.2394583523273468,0.2834280647144463,0.266069085290806,0.8848418120212835,0.5754554486560447,0.2036425435994912,0.3162150211915086
HOCW023,conch,bleep_conch_adapter,3,y,low,top200_hvg,8955,2400,50,200,0.17438627798183,0.173179244351727,-0.0309720571846264,0.240188181400299,0.1354570090770721,0.2624064577995351,0.0677158033670981,0.9706135172381692,0.5191646603026336,0.0523579301606028,0.1575423395690079
HOCW023,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8955,2400,50,195,0.1743941875038824,0.1731488061562116,-0.0322942432631792,0.2405477315187454,0.1355520188808441,0.2646893050812351,0.0694521060175366,0.9698600176801736,0.519656061848855,0.0537004411903619,0.1574666056904095
HPDA034,conch,bleep_conch_adapter,0,x,high,top50_hvg,8925,2400,50,50,0.3733631826628698,0.2586442270283669,0.0309786674007773,0.4125624895095825,0.2712475657463074,0.3072253419131995,0.2814768320595914,0.8911670813841297,0.5863219567218606,0.2854933839062495,0.3861856920865534
HPDA034,conch,bleep_conch_adapter,0,x,high,top200_hvg,8925,2400,50,200,0.2078899159065622,0.1516564749641038,0.0030807474338507,0.3038344085216522,0.1571475565433502,0.2626437639758245,0.0876262222413149,0.9703024112530872,0.528964316747201,0.0954983111281774,0.2186246299899845
HPDA034,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8925,2400,50,184,0.2104303968895376,0.1545073981948687,0.0022777451656862,0.3075693845748901,0.1600867360830307,0.2667750078303916,0.0909035626278363,0.9682717538545482,0.5295876582411922,0.0982401267567004,0.222563289443485
HPDA034,conch,bleep_conch_adapter,1,y,high,top50_hvg,8869,2400,50,50,0.3809001412149518,0.3549637853455406,-0.0855216312187258,0.5126651525497437,0.358908087015152,0.4103593383373282,0.5219517805246009,0.7531825166905868,0.637567148607594,0.4530334615271822,0.4803645098381101
HPDA034,conch,bleep_conch_adapter,1,y,high,top200_hvg,8869,2400,50,200,0.2273280953126959,0.2100737931292915,-0.1180537570731394,0.3468239903450012,0.2162840515375137,0.3875849220258613,0.2212453876734696,0.9048661996641516,0.5630557936688106,0.1922930275013987,0.2590249102681709
HPDA034,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8869,2400,50,185,0.2288081922870431,0.2120975211490419,-0.107758342303301,0.3477077782154083,0.2191841900348663,0.3911025347771918,0.2243139990821717,0.9024739031924082,0.56339395113729,0.1966175009868695,0.2625283641878856
HPDA034,conch,bleep_conch_adapter,2,x,low,top50_hvg,8726,2400,50,50,0.3712526047043502,0.3217095822745115,0.0738172175677027,0.471537172794342,0.3105816841125488,0.4713245423532854,0.4621851659035419,0.8042101995205708,0.6331976827120563,0.4241126779366593,0.4672993296359721
HPDA034,conch,bleep_conch_adapter,2,x,low,top200_hvg,8726,2400,50,200,0.2182253481983207,0.1875661758268929,-0.0394847166180261,0.3157175481319427,0.1702627539634704,0.4347914156740208,0.1527618623707375,0.9410601287003114,0.5469109955355245,0.1489858912031008,0.2392050787883861
HPDA034,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8726,2400,50,185,0.2177701042927298,0.1878710305994967,-0.0469891497390218,0.3179627060890198,0.1730084270238876,0.4319354085745846,0.1542498519745174,0.939308371832575,0.5467791119035461,0.1500788884948637,0.2412980095145964
HPDA034,conch,bleep_conch_adapter,3,y,low,top50_hvg,8998,2400,50,50,0.1863861867040395,0.1391197678778627,-0.2987134862109087,0.4331130385398865,0.2626143097877502,0.4264464162703309,0.1751489805271152,0.9215525320081562,0.5483507562676357,0.1844794451632188,0.3074790360739479
HPDA034,conch,bleep_conch_adapter,3,y,low,top200_hvg,8998,2400,50,200,0.1082369686345191,0.0839201975143599,-0.1315130888432031,0.3221178948879242,0.1590788215398788,0.3641273456462464,0.0542104265561831,0.9764167431437876,0.5153135848499854,0.058420959455791,0.1742534231693738
HPDA034,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8998,2400,50,185,0.1113021882662291,0.0870974516233762,-0.0819449140287533,0.3283677697181701,0.1636286526918411,0.3698579048436344,0.058605866547225,0.9748136584613376,0.5167097625042812,0.0631577940062605,0.1804690207057795
HPXM007,conch,bleep_conch_adapter,0,x,high,top50_hvg,9046,2400,50,50,0.3918068600445986,0.2966001662071516,0.1397863083612174,0.3848252892494201,0.2270288616418838,0.5201440074874754,0.3028209391857583,0.926548213522148,0.6146845763539531,0.3095179676372102,0.3933504641290426
HPXM007,conch,bleep_conch_adapter,0,x,high,top200_hvg,9046,2400,50,200,0.2008096381317562,0.1549477548523641,0.0208778956891546,0.2573264837265014,0.1224637404084205,0.4666568100624298,0.0896129872806172,0.9793296095221646,0.534471298401391,0.0950650284650536,0.1871356361297048
HPXM007,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,9046,2400,50,179,0.2036702709594281,0.1561244429496304,0.0228563208175174,0.2630528509616852,0.1271796077489853,0.4689869930840999,0.0947300433180393,0.9779122278069332,0.5363211355624863,0.0997403852253641,0.1926556771878295
HPXM007,conch,bleep_conch_adapter,1,y,high,top50_hvg,8995,2400,50,50,0.1558042392879724,0.1382870312751836,-0.8651865463249852,0.4410075545310974,0.2707578539848327,0.5287267658368087,0.2743803648723311,0.8427208510106258,0.5585506079414785,0.2081404566126115,0.2209757439282874
HPXM007,conch,bleep_conch_adapter,1,y,high,top200_hvg,8995,2400,50,200,0.0845608464971155,0.0722185026377211,-0.3954092714874787,0.2812106311321258,0.1352721750736236,0.4906617379799137,0.0773366674441118,0.956327945628687,0.5168323065363993,0.0620400245493826,0.1142927371342549
HPXM007,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8995,2400,50,181,0.0844673081293917,0.0722838128512838,-0.3967773956128088,0.2886131405830383,0.1391090899705886,0.4956344213954136,0.0823659115259922,0.9528610076750677,0.51761345960053,0.0664245959948374,0.1172975985893333
HPXM007,conch,bleep_conch_adapter,2,x,low,top50_hvg,8981,2400,50,50,0.4018907134234905,0.3265368584111975,0.1626781228580512,0.3933879733085632,0.243653804063797,0.4334570056666457,0.3868745880392868,0.902418329417024,0.6446464587281554,0.3612689479562554,0.4401287319006681
HPXM007,conch,bleep_conch_adapter,2,x,low,top200_hvg,8981,2400,50,200,0.1966379526743548,0.1677840736855674,0.0156415111771639,0.2616230845451355,0.1212963536381721,0.397865631157675,0.11072183069719,0.9731136395520966,0.5419177351246433,0.1049912386864351,0.1944062945141808
HPXM007,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8981,2400,50,178,0.200552169986663,0.170364047684998,0.0196913339623892,0.2670962214469909,0.1257862895727157,0.4043646242586646,0.1158153860919097,0.9731819145805756,0.5444986503362427,0.1127391717489889,0.2022318757419998
HPXM007,conch,bleep_conch_adapter,3,y,low,top50_hvg,8996,2400,50,50,0.3300847537070512,0.2861763162481622,-0.5721296696504578,0.4103332757949829,0.2494332939386367,0.3243882792899606,0.2513603110566629,0.9332603976827022,0.5923103543696826,0.2693036977707784,0.3807240246527803
HPXM007,conch,bleep_conch_adapter,3,y,low,top200_hvg,8996,2400,50,200,0.1756745208726352,0.15427053160974,-0.1637920374657733,0.271304041147232,0.1262541562318802,0.3216094848483162,0.084391305900664,0.9789760635872572,0.5316836847439605,0.0884615054776391,0.1803207222538808
HPXM007,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8996,2400,50,180,0.1773667022633566,0.1553217147477448,-0.1793190960964946,0.2759691476821899,0.1297441124916076,0.3216882864631441,0.085378512463887,0.9793216173019468,0.5323500648829169,0.0900037338723929,0.185211896715096
HSDX009,conch,bleep_conch_adapter,0,x,high,top50_hvg,8799,2400,50,50,0.1116710509429685,0.102058304892133,-0.1246834358340129,0.346879780292511,0.1670950502157211,0.2524152632580168,0.1102378646945691,0.938750669080126,0.5244942668873476,0.081085854508693,0.1602467822256974
HSDX009,conch,bleep_conch_adapter,0,x,high,top200_hvg,8799,2400,50,200,0.0693621495633364,0.0653772947906628,-0.112496301755018,0.2514241337776184,0.0843562558293342,0.1813909557939541,0.0280767075529526,0.9844494055922772,0.506263056572615,0.0204812538369634,0.0836464442185978
HSDX009,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8799,2400,50,177,0.0720053928692609,0.0674702780726449,-0.1129063813849141,0.2417556047439575,0.0834762379527092,0.1896301733574399,0.0301824860787353,0.9833758911804488,0.506779188629592,0.021170666991668,0.0837827160370934
HSDX009,conch,bleep_conch_adapter,1,y,high,top50_hvg,8765,2400,50,50,0.4434765657410026,0.3341133660986761,0.1677735174633562,0.3955732583999634,0.1977800875902176,0.4369579449091926,0.2691705187097449,0.9583150260579052,0.6137427723838251,0.3196914658509636,0.4512374555071838
HSDX009,conch,bleep_conch_adapter,1,y,high,top200_hvg,8765,2400,50,200,0.216129469634731,0.1719112464741859,0.0389409180264192,0.2527658641338348,0.0864773914217948,0.4086271807563803,0.0757653236366313,0.9886193440196404,0.5321923338281359,0.091627020042028,0.188893965273337
HSDX009,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8765,2400,50,175,0.2136655606889984,0.1712771391909865,0.0357802575905641,0.2551250159740448,0.0883927643299102,0.4016003629407912,0.0737599093855354,0.9884326239636952,0.5310962666746152,0.0886665884466742,0.1878967125991865
HSDX009,conch,bleep_conch_adapter,2,x,low,top50_hvg,8831,2400,50,50,0.3179574346300796,0.2863180419005195,-0.0974555123643949,0.3864225149154663,0.2106653898954391,0.4404611167937183,0.2405374126118054,0.9324244065045488,0.586480909558177,0.2256976053974878,0.3313083876651918
HSDX009,conch,bleep_conch_adapter,2,x,low,top200_hvg,8831,2400,50,200,0.1943439035674226,0.1713137454101558,-0.0772171498960233,0.2534686625003814,0.108192890882492,0.4074330916226663,0.0889226217826244,0.9775481916690784,0.5332354067258515,0.085745491618258,0.1693606249540075
HSDX009,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8831,2400,50,175,0.1932057664745879,0.1714263094669644,-0.0493035244306416,0.256683737039566,0.1093127578496933,0.404258852301104,0.0833328213739877,0.9795183354863,0.5314255784301438,0.0811394764860662,0.1692104837983399
HSDX009,conch,bleep_conch_adapter,3,y,low,top50_hvg,8864,2400,50,50,0.301594822332263,0.2789912998724486,-0.9739413234218957,0.3647293746471405,0.203428566455841,0.3566408056800915,0.3189590906355846,0.9037761624073858,0.6113676265214852,0.2704207362947158,0.2917771604030146
HSDX009,conch,bleep_conch_adapter,3,y,low,top200_hvg,8864,2400,50,200,0.1605607451329706,0.1467239173522309,-0.4595717077099834,0.2273362874984741,0.0962439402937889,0.3088062861425457,0.1006199981516323,0.9710653330377874,0.5358426655947099,0.0892581661401599,0.1311411284654966
HSDX009,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8864,2400,50,177,0.1589479324306587,0.1454566773164305,-0.4701810840630409,0.2284941524267196,0.0982418730854988,0.3063127850361046,0.0979533969906015,0.971041506840496,0.5344974519155488,0.0864783335281127,0.1295780980068774
HSDX009_2,conch,bleep_conch_adapter,0,x,high,top50_hvg,8776,2400,50,50,0.4224739362299442,0.2973144197595854,0.1435173123639833,0.2503347992897033,0.1149302795529365,0.3788431807008864,0.3068928201211123,0.9580188640447154,0.6324558420829138,0.2962682792274619,0.3562333295125159
HSDX009_2,conch,bleep_conch_adapter,0,x,high,top200_hvg,8776,2400,50,200,0.1790360643959985,0.1388631359803465,-0.002852871515094,0.1553294956684112,0.0488618090748786,0.3347895820818602,0.0779573480802106,0.9894854119796612,0.5337213800299359,0.0761734800632757,0.1258697873706681
HSDX009_2,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8776,2400,50,177,0.1772965642649595,0.1374328119139379,-0.0106367927068357,0.1570336818695068,0.050227727741003,0.3343245723274774,0.0773327267655654,0.988782376505082,0.5330575516353236,0.0742471704869038,0.1237355347809838
HSDX009_2,conch,bleep_conch_adapter,1,y,high,top50_hvg,8823,2400,50,50,0.3903620587289333,0.3231213533878821,0.1391523621161468,0.2931042313575744,0.1549865007400512,0.4321296894029371,0.2664465545452462,0.9566704813643976,0.611558517954822,0.2618980984008459,0.3538300037239538
HSDX009_2,conch,bleep_conch_adapter,1,y,high,top200_hvg,8823,2400,50,200,0.1705739050325064,0.1485647323918473,-0.0076948807448752,0.1819750517606735,0.0700237452983856,0.3869791997627923,0.0703862287797694,0.9887038544186304,0.5295450415991999,0.0700987181161411,0.1299595357324058
HSDX009_2,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8823,2400,50,176,0.1703891095148719,0.1492565231724278,-0.012280319562933,0.1838299185037613,0.0718777626752853,0.3848342785089566,0.0686322380418593,0.9884754994796668,0.528553868760763,0.0689464031153195,0.1292814316621931
HSDX009_2,conch,bleep_conch_adapter,2,x,low,top50_hvg,8870,2400,50,50,0.2912313718837686,0.2729767470709983,-0.6532030522380956,0.3338934481143951,0.1754400730133056,0.3829674263497605,0.1201180426506289,0.9618942208160808,0.5410061317333549,0.1353990930231125,0.3029418798279654
HSDX009_2,conch,bleep_conch_adapter,2,x,low,top200_hvg,8870,2400,50,200,0.1431157663535381,0.134618556977134,-0.178373994234862,0.2076064199209213,0.0753871574997901,0.3701967637561087,0.0307078866086671,0.9903150790585742,0.5105114828336207,0.0350028371352917,0.1207283087657228
HSDX009_2,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8870,2400,50,177,0.1408126018021233,0.1331420389287962,-0.2012291606903697,0.2077362835407257,0.0764736980199813,0.3640328393901831,0.0318525453830333,0.9893600462524252,0.5106062958177293,0.0350097754145694,0.1174404294725347
HSDX009_2,conch,bleep_conch_adapter,3,y,low,top50_hvg,9015,2400,50,50,0.3489493263885379,0.3006789312627614,0.1059190571866929,0.3187781274318695,0.1643258482217788,0.4588453904092325,0.2276970067072315,0.9536156713671528,0.5906563390371922,0.2186315836551566,0.332712598027316
HSDX009_2,conch,bleep_conch_adapter,3,y,low,top200_hvg,9015,2400,50,200,0.1735687286482061,0.1498546348671887,0.0126319126924499,0.2035207897424698,0.0751760825514793,0.4213677534352774,0.072696063775212,0.987345252942438,0.5300206583588252,0.0699670372841203,0.1408425668627441
HSDX009_2,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,9015,2400,50,179,0.1664374901490933,0.1445622174119998,0.0067512392136008,0.2022501677274704,0.0748814493417739,0.4208225667729102,0.0673180168098351,0.9876362395324516,0.5274771281711433,0.065886181136617,0.1353340225974432
HSPD012,conch,bleep_conch_adapter,0,x,high,top50_hvg,8912,2400,50,50,0.3826438646018505,0.2619841593155481,-0.2136078398794052,0.5507637858390808,0.3752233684062958,0.6521022310418387,0.5701055605445104,0.6223834362561607,0.5962444984003356,0.4773065860402634,0.4804561292103754
HSPD012,conch,bleep_conch_adapter,0,x,high,top200_hvg,8912,2400,50,200,0.2943662315467372,0.2270226226044749,-0.0379922263130174,0.4549334645271301,0.2994862496852875,0.5389062176708831,0.3787893804606466,0.7822544756795052,0.5805219280700759,0.3352140832113504,0.3752345859493097
HSPD012,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8912,2400,50,189,0.3014797053334337,0.2332731215478617,0.0054620483863959,0.4632435739040375,0.3073469996452331,0.5380318661226192,0.3933136214105474,0.7716925550487966,0.582503088229672,0.3487660379892049,0.387209253295034
HSPD012,conch,bleep_conch_adapter,1,y,high,top50_hvg,8892,2400,50,50,0.5536381804943085,0.4189056007557062,0.2613649717159569,0.6081901788711548,0.3992662727832794,0.6066507463708452,0.5926663920636808,0.699856568777918,0.6462614804207993,0.5938190704464206,0.6715120555074653
HSPD012,conch,bleep_conch_adapter,1,y,high,top200_hvg,8892,2400,50,200,0.3793122681975365,0.299887091567167,0.1239154694756143,0.4614325165748596,0.2883071005344391,0.5364896052443268,0.3375458965435086,0.8557549161137975,0.596650406328653,0.3471384726273191,0.4565122968721056
HSPD012,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8892,2400,50,188,0.3764919750392437,0.3009676716141745,0.1216790722054553,0.4656473696231842,0.2936895489692688,0.5380163627397269,0.3468615632203121,0.8479124806140556,0.597387021917184,0.3537264478387024,0.4596691385974635
HSPD012,conch,bleep_conch_adapter,2,x,low,top50_hvg,8938,2400,50,50,0.4665135339647531,0.450195738671863,0.173876924761571,0.6521914005279541,0.4503958225250244,0.5727945363734519,0.5622727112711297,0.6987051943770121,0.6304889528240708,0.5563072861782534,0.6750709166846572
HSPD012,conch,bleep_conch_adapter,2,x,low,top200_hvg,8938,2400,50,200,0.3333479202678427,0.3061793730497946,0.0626886352172005,0.4732722342014313,0.2798467874526977,0.5691436174755412,0.3014223460011558,0.8728738094700695,0.5871480777356126,0.3125740280968333,0.4438626374560029
HSPD012,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8938,2400,50,188,0.3283709427688588,0.3006907974401381,0.0553794938329721,0.4731476306915283,0.2803711593151092,0.5700795690315863,0.2953732751627026,0.873902660302775,0.5846379677327388,0.3089466007833608,0.4398614036829091
HSPD012,conch,bleep_conch_adapter,3,y,low,top50_hvg,8892,2400,50,50,0.4319723439216614,0.3497245190044266,0.1365388645417988,0.6032149195671082,0.422954797744751,0.5628051522789125,0.6239973060818862,0.6105026529902373,0.6172499795360618,0.5544564716982269,0.5749796582830161
HSPD012,conch,bleep_conch_adapter,3,y,low,top200_hvg,8892,2400,50,200,0.3256985907012131,0.2711956263469691,0.0312921906542032,0.4776155650615692,0.3019275069236755,0.5002486415664316,0.3552447097397836,0.8196334884745553,0.5874390991071694,0.3430172851246025,0.4173863239383278
HSPD012,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8892,2400,50,188,0.3250862240055675,0.2728614627654815,0.0373893449419832,0.4839847683906555,0.3077575862407684,0.5007917885836408,0.362334337161329,0.811869390351133,0.587101863756231,0.349534702346632,0.4244268126240952
HTDX008,conch,bleep_conch_adapter,0,x,high,top50_hvg,8903,2400,50,50,0.2623659105226397,0.2049654686100708,0.0201231078471755,0.5272621512413025,0.3756186068058014,0.4276720747208067,0.2915486002611905,0.7922808834051749,0.5419147418331827,0.2836873854905777,0.4786588155977168
HTDX008,conch,bleep_conch_adapter,0,x,high,top200_hvg,8903,2400,50,200,0.1815437630889937,0.1357512855824182,0.0072137237734568,0.346537321805954,0.185778722167015,0.4645868420088663,0.0866863107427253,0.9471464076415026,0.516916359192114,0.0916204521398609,0.2490803540721108
HTDX008,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8903,2400,50,186,0.1781959667030762,0.1335278922530882,0.0048503938795415,0.3498399257659912,0.189728170633316,0.4542496466162265,0.0863897238841698,0.9473014472669548,0.5168455855755623,0.0912101033379877,0.2488963649376584
HTDX008,conch,bleep_conch_adapter,1,y,high,top50_hvg,8945,2400,50,50,0.2406678476464003,0.227544856425298,0.0228842922230251,0.5111539959907532,0.3891860544681549,0.4589686718613757,0.3860796567335907,0.7142126128274393,0.5501461347805151,0.3396130337731084,0.4450929906776265
HTDX008,conch,bleep_conch_adapter,1,y,high,top200_hvg,8945,2400,50,200,0.2089346425828989,0.1795480155690889,0.0239647020308621,0.3615425229072571,0.2029331475496292,0.4935598565122927,0.1516588750665146,0.9201109583011696,0.5358849166838421,0.1484206314137757,0.2685446930768886
HTDX008,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8945,2400,50,188,0.2056443159248026,0.1766413980576963,0.021587777106996,0.3637599349021911,0.2060047835111618,0.4871093564364128,0.1527839413691483,0.9196742207447198,0.536229081056934,0.1490144626051734,0.2672331392114984
HTDX008,conch,bleep_conch_adapter,2,x,low,top50_hvg,8899,2400,50,50,0.2793107990175485,0.2532785164078161,0.0587511781905777,0.4892250299453735,0.3476157486438751,0.4094507680051057,0.299722736134701,0.8409067345611513,0.5703147353479262,0.3042758478727388,0.430232059103105
HTDX008,conch,bleep_conch_adapter,2,x,low,top200_hvg,8899,2400,50,200,0.1686803726316429,0.144935171423212,0.0041868371243617,0.3271314799785614,0.1786332428455352,0.42052976473564,0.103109894329599,0.955452507602338,0.5292812009659685,0.1098688072167885,0.2183438287659536
HTDX008,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8899,2400,50,185,0.1670562341154829,0.1435587465971384,0.0034879673801746,0.3311785161495209,0.1819489300251007,0.4127542892760511,0.1003893782315787,0.956155240979924,0.5282723096057513,0.1082406459963142,0.220460615942804
HTDX008,conch,bleep_conch_adapter,3,y,low,top50_hvg,8907,2400,50,50,0.1633134756609797,0.1289020994570765,-0.0107840075046988,0.4813060462474823,0.3552998900413513,0.4181882500295272,0.2670879436834983,0.8008840510756083,0.5339859973795533,0.2673989351192254,0.3821419275984615
HTDX008,conch,bleep_conch_adapter,3,y,low,top200_hvg,8907,2400,50,200,0.1109065410384209,0.088714804256898,-0.0499423912716884,0.3104874491691589,0.1791123747825622,0.4422952404762448,0.0787512851425602,0.9474825531614306,0.5131169191519953,0.0824633263976684,0.181415463427856
HTDX008,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,8907,2400,50,184,0.1104611828853629,0.0887726842798948,-0.0509322979084928,0.316095232963562,0.1850828379392624,0.4314293103468662,0.0782650112223728,0.947701260312197,0.5129831357672849,0.0818224146660601,0.1855710457099735
MBDC037,conch,bleep_conch_adapter,0,x,high,top50_hvg,8772,2400,50,50,-4.20390782828841e-07,,-0.1235442287651676,0.8549302220344543,0.5039500594139099,0.1506514625791023,0.22,0.78,0.5,0.1255934429342863,0.3094416666666666
MBDC037,conch,bleep_conch_adapter,0,x,high,top200_hvg,8772,2400,50,200,2.164708690852362e-08,,-0.0729922853370863,0.5174047946929932,0.2374690920114517,0.2528016465555165,0.06,0.94,0.5,0.0332820266111502,0.1636125
MBDC037,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8772,2400,50,157,9.363088477014483e-08,,-0.0721167593116898,0.4665972292423248,0.2239981889724731,0.2600723455787259,0.0700636942675159,0.929936305732484,0.5,0.0390254366721284,0.1639729299363057
MBDC037,conch,bleep_conch_adapter,1,y,high,top50_hvg,9006,2400,50,50,3.741785197419745e-07,,-0.4398261558830563,1.0185832977294922,0.7711455821990967,0.0635422780373002,0.56,0.44,0.5,0.2680288106750994,0.30535
MBDC037,conch,bleep_conch_adapter,1,y,high,top200_hvg,9006,2400,50,200,1.77786701744768e-07,,-0.2096816621739844,0.5866884589195251,0.3384624123573303,0.2261092474736375,0.155,0.845,0.5,0.0709863137556357,0.1587916666666667
MBDC037,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,9006,2400,50,156,2.0251530586424305e-07,,-0.1501597096041503,0.5019727349281311,0.2915185093879699,0.2450884091110385,0.1217948717948717,0.8782051282051282,0.5,0.0595645916207601,0.1594471153846154
MBDC037,conch,bleep_conch_adapter,2,x,low,top50_hvg,8990,2400,50,50,0.124804260097444,0.080485079188595,-0.3442549010366201,0.9292256236076356,0.5498107671737671,0.2883337405916735,0.3794440059888499,0.7307006028428066,0.5550723044158282,0.3423399172481091,0.3517157082436435
MBDC037,conch,bleep_conch_adapter,2,x,low,top200_hvg,8990,2400,50,200,0.0516463717989972,0.0354376783487793,-0.1820907782483846,0.5417230129241943,0.2380404770374298,0.3525570251835547,0.1253835745953316,0.9139937661732248,0.5196886703842781,0.1101329344355052,0.1686834841352596
MBDC037,conch,bleep_conch_adapter,2,x,low,marker_hvg_overlap,8990,2400,50,157,0.0386927339903102,0.024802347005025,-0.159671246086004,0.4670348465442657,0.2071161568164825,0.3539271433116129,0.0966618995068726,0.9322643557198054,0.514463127613339,0.0868798035850959,0.1528282091733508
MBDC037,conch,bleep_conch_adapter,3,y,low,top50_hvg,9039,2400,50,50,0.1118191444873809,0.1010496825382559,-0.072951210825704,0.7789154648780823,0.5606458187103271,0.0620465182723235,0.3951439692809566,0.635292666869645,0.5152183180753008,0.2322469680163907,0.3373015371852373
MBDC037,conch,bleep_conch_adapter,3,y,low,top200_hvg,9039,2400,50,200,0.0485941839694564,0.0436032739465488,-0.0476825893793648,0.4878393709659576,0.2594026029109955,0.2202337370638542,0.1004129837253967,0.9080708581892188,0.5042419209573077,0.0602303310590512,0.1770696954061028
MBDC037,conch,bleep_conch_adapter,3,y,low,marker_hvg_overlap,9039,2400,50,156,0.0391742515137359,0.0356187973024542,-0.0451456459101721,0.4551652073860168,0.2394792288541793,0.2533689192724852,0.0732278872851801,0.9347408229921412,0.5039843551386607,0.052323099565265,0.1764683070350489
PCHM006,conch,bleep_conch_adapter,0,x,high,top50_hvg,8799,2400,50,50,0.3190510229766369,0.2945600388185897,-0.0459454062441363,0.6185126304626465,0.4856227934360504,0.4918175183203406,0.6804168521668736,0.4473544523202015,0.5638856522435376,0.6164483995017357,0.6640393762501848
PCHM006,conch,bleep_conch_adapter,0,x,high,top200_hvg,8799,2400,50,200,0.2247168213687837,0.199794236980326,-0.059715054144035,0.436170369386673,0.2878234684467315,0.5354910482342045,0.2522572338901901,0.8215505905099352,0.5369039122000626,0.2410320462980134,0.3643987853445536
PCHM006,conch,bleep_conch_adapter,0,x,high,marker_hvg_overlap,8799,2400,50,188,0.2230038942689908,0.1988348085422673,-0.0644634370995497,0.4378989338874817,0.2892619669437408,0.536042691785066,0.2513433155266887,0.8218941160981841,0.5366187158124364,0.2391952533842609,0.3637700296928889
PCHM006,conch,bleep_conch_adapter,1,y,high,top50_hvg,8996,2400,50,50,0.221833509504795,0.2123732577625694,-0.039067997194943,0.6381753087043762,0.5082416534423828,0.5020525790886392,0.7547486965707162,0.3359557403224967,0.5453522184466064,0.6257591970355921,0.601980501999254
PCHM006,conch,bleep_conch_adapter,1,y,high,top200_hvg,8996,2400,50,200,0.1550649753166362,0.1532767244801971,-0.1081020688736316,0.4746488630771637,0.317401647567749,0.5184609794024089,0.2731070853387513,0.7751116684891951,0.5241093769139733,0.2379667318285044,0.3426900907667667
PCHM006,conch,bleep_conch_adapter,1,y,high,marker_hvg_overlap,8996,2400,50,189,0.1543128005913877,0.1533546311422506,-0.1128343150022571,0.4743565320968628,0.3181731700897217,0.5222374463872906,0.2738321869015153,0.7758669598684018,0.5248495733849585,0.2387537118644692,0.342128063810323
PCHM006,conch,bleep_conch_adapter,2,x,low,top50_hvg,8785,2400,50,50,0.2769095408916473,0.2670210041421935,-0.1074148548254743,0.6665417551994324,0.5303573608398438,0.4167918546734167,0.7786597577248487,0.3104697470507599,0.5445647523878043,0.6425406522420422,0.6624393910088894
