sample,encoder,seed,split_axis,split_side,ratio,model,gene_set,n_train,n_test,n_genes,pearson_gene_macro,spearman_gene_macro,r2_gene_macro,rmse_log1p,mae_log1p,pearson_cell_macro,sensitivity_gene_macro,specificity_gene_macro,balanced_accuracy_gene_macro,f1_gene_macro,auprc_gene_macro
HHDX011,hoptimus0,0,x,high,0.25,spatial_knn,top200_hvg,2228,2400,200,0.0079530596127909,0.0057551026968183,-0.1526119211444165,0.2897252738475799,0.1385836601257324,0.6794753464825964,0.0598311450358766,0.9426491551133698,0.5012401500746233,0.0564086770211606,0.1126958169498692
HHDX011,hoptimus0,0,x,high,0.25,spatial_knn,marker_hvg_overlap,2228,2400,171,0.0075560054005902,0.0056989966050331,-0.1563387159135584,0.2913268208503723,0.1394711285829544,0.7003170457438689,0.0589544806403967,0.9433708844573768,0.5011626825488869,0.0569949274228238,0.1104442371458384
HHDX011,hoptimus0,0,x,high,1.0,train_mean,top50_hvg,8912,2400,50,-3.8881988952965683e-07,,-0.0086251411237753,0.4756816029548645,0.3542315065860748,0.7250876500095869,0.18,0.82,0.5,0.1447975962904332,0.3049083333333333
HHDX011,hoptimus0,0,x,high,1.0,train_mean,top200_hvg,8912,2400,200,-1.1830372087295874e-07,,-0.0043196214696001,0.2750072479248047,0.1387629210948944,0.7141314302068481,0.045,0.955,0.5,0.0361993990726083,0.1094583333333333
HHDX011,hoptimus0,0,x,high,1.0,train_mean,marker_hvg_overlap,8912,2400,171,-1.34366718879347e-07,,-0.0048221967483987,0.2766627073287964,0.1374684423208236,0.7320389627393573,0.0409356725146198,0.95906432748538,0.5,0.034069881841428,0.1072685185185185
HHDX011,hoptimus0,0,x,high,1.0,coordinate,top50_hvg,8912,2400,50,0.058495918433764,0.0506605525853737,-0.0181891653797356,0.4779948890209198,0.3454809188842773,0.7234225419584777,0.219900043909285,0.7945789339705694,0.5072394889399272,0.1875333211191376,0.3257400174190356
HHDX011,hoptimus0,0,x,high,1.0,coordinate,top200_hvg,8912,2400,200,0.0200903318787277,0.0167834146336168,-0.0165456877314863,0.2764812707901001,0.1337401866912841,0.7116025666414643,0.0549750109773212,0.9486447334926424,0.5018098722349819,0.0468833302797844,0.1178005378124485
HHDX011,hoptimus0,0,x,high,1.0,coordinate,marker_hvg_overlap,8912,2400,171,0.0199533016780018,0.016332704607437,-0.0175930503787294,0.2782763540744781,0.1321878582239151,0.7298237972428891,0.0513827498468589,0.952536836283264,0.5019597930650616,0.0447443948158745,0.1154702005989199
HHDX011,hoptimus0,0,x,high,1.0,image,top50_hvg,8912,2400,50,0.296341797709465,0.2600304981726256,0.1032236616313457,0.4101409316062927,0.2968250215053558,0.7496811105850568,0.2665146904625575,0.8626514045744338,0.5645830475184956,0.2904129230486635,0.4273013219159469
HHDX011,hoptimus0,0,x,high,1.0,image,top200_hvg,8912,2400,200,0.1317281528372768,0.1119377915437662,0.0133215106736679,0.2472068518400192,0.1220368891954422,0.7326133189367503,0.0694526992549836,0.9655696397639514,0.5175111695094674,0.0759532923487699,0.1635368325664633
HHDX011,hoptimus0,0,x,high,1.0,image,marker_hvg_overlap,8912,2400,171,0.1310449141858139,0.1089212881235622,0.0125253326478683,0.245971217751503,0.120377130806446,0.7508292479070423,0.068099119953439,0.9669192506448347,0.5175091852991369,0.0749541492189035,0.1607294798983541
HHDX011,hoptimus0,0,x,high,1.0,spatial_knn,top50_hvg,8912,2400,50,-0.0024943807069212,-0.0057187004503245,-0.2196212741732597,0.5314375758171082,0.3580845892429352,0.6744344391435938,0.2346985735132317,0.762340697732717,0.4985196356229743,0.2249108682401323,0.3070724927055227
HHDX011,hoptimus0,0,x,high,1.0,spatial_knn,top200_hvg,8912,2400,200,-0.0029768512902766,-0.0033581730233272,-0.154898145836778,0.3038350343704223,0.1368006616830825,0.664236575295201,0.0595252839848499,0.939959337109851,0.4997423105473505,0.0575312938222408,0.1103314511861858
HHDX011,hoptimus0,0,x,high,1.0,spatial_knn,marker_hvg_overlap,8912,2400,171,-0.0032251914429744,-0.0032416879968506,-0.158641860754997,0.3069269955158233,0.1366091519594192,0.6844200578668774,0.0596367308877473,0.9397893969429636,0.4997130639153556,0.0575401109699126,0.1081626447882004
HHDX011,hoptimus0,1,y,high,0.05,train_mean,top50_hvg,447,2400,50,2.917890419951164e-07,,-0.1031420266321219,0.5923330187797546,0.4066446423530578,0.444589274109274,0.18,0.82,0.5,0.1210999915740229,0.2861083333333333
HHDX011,hoptimus0,1,y,high,0.05,train_mean,top200_hvg,447,2400,200,6.333692379110682e-08,,-0.035399383910194,0.3430512249469757,0.1587852537631988,0.4750922027758153,0.045,0.955,0.5,0.0302749978935057,0.1162083333333333
HHDX011,hoptimus0,1,y,high,0.05,train_mean,marker_hvg_overlap,447,2400,170,6.175761444644136e-08,,-0.0373151930191852,0.3523688614368438,0.1602640300989151,0.48577642211063,0.0411764705882352,0.9588235294117649,0.5,0.0281657714983354,0.1163480392156862
HHDX011,hoptimus0,1,y,high,0.05,coordinate,top50_hvg,447,2400,50,-0.0371862812107428,-0.038581726826975,-0.2305923255952075,0.6473961472511292,0.4272196590900421,0.4270328369739903,0.3040351418608261,0.6929630053312741,0.4984990735960501,0.1808856283814444,0.2720791222643384
HHDX011,hoptimus0,1,y,high,0.05,coordinate,top200_hvg,447,2400,200,-0.0146048528775683,-0.0151759161999997,-0.104762506440893,0.3690041303634643,0.1689120531082153,0.4585075079253115,0.0763121562517233,0.922522081256092,0.4994171187539078,0.0455799728324128,0.1141968664437318
HHDX011,hoptimus0,1,y,high,0.05,coordinate,marker_hvg_overlap,447,2400,170,-0.0144518748511795,-0.0144957332561785,-0.1028449222638942,0.3796437680721283,0.1682033091783523,0.4688549801521693,0.0601837761539035,0.9388812486232536,0.4995325123885786,0.0387538405445188,0.1144761169718206
HHDX011,hoptimus0,1,y,high,0.05,image,top50_hvg,447,2400,50,0.2131865460495464,0.1993346945915945,-0.1388267732784152,0.5017065405845642,0.3614459931850433,0.4453190723862848,0.3316227283224055,0.7877961376787579,0.5597094330005816,0.3232269734249119,0.3875081067061508
HHDX011,hoptimus0,1,y,high,0.05,image,top200_hvg,447,2400,200,0.0791641090527904,0.0729611954311355,-0.2226610624103341,0.3131929934024811,0.1749188750982284,0.4540145925891053,0.0889329062725981,0.9440560368753398,0.5164944715739691,0.089463207428242,0.153029730406378
HHDX011,hoptimus0,1,y,high,0.05,image,marker_hvg_overlap,447,2400,170,0.0820258967307607,0.0747415699568098,-0.2153247306082288,0.3149381875991821,0.1748596578836441,0.4682763566914503,0.0845332113166329,0.9483737539693394,0.5164534826429862,0.0875659835364342,0.1533690623387517
HHDX011,hoptimus0,1,y,high,0.05,spatial_knn,top50_hvg,447,2400,50,0.0086318272362404,0.0054138997696093,-0.2599032650142908,0.6442622542381287,0.4197500348091125,0.4316862243480693,0.263755861971795,0.739244650556278,0.5015002562640366,0.2059737881847706,0.291481389172034
HHDX011,hoptimus0,1,y,high,0.05,spatial_knn,top200_hvg,447,2400,200,0.0103461512704831,0.0084923248077647,-0.1406043062801472,0.3687854409217834,0.1628346145153045,0.4588818615208891,0.0673418918435721,0.9335248453731656,0.5004333686083688,0.0530472512072257,0.1195715095171505
HHDX011,hoptimus0,1,y,high,0.05,spatial_knn,marker_hvg_overlap,447,2400,170,0.0085604479456045,0.0067370701865353,-0.1416572554886122,0.3789474070072174,0.1634383797645568,0.4707103501067359,0.0584693467410254,0.9419835405569412,0.5002264436489833,0.0479649889511714,0.1190910490974265
HHDX011,hoptimus0,1,y,high,0.1,train_mean,top50_hvg,895,2400,50,-4.329276734293272e-07,,-0.1059438497707015,0.5952413082122803,0.4093342423439026,0.4455920243536445,0.2,0.8,0.5,0.1303110242873007,0.2861083333333333
HHDX011,hoptimus0,1,y,high,0.1,train_mean,top200_hvg,895,2400,200,-9.580631096346393e-08,,-0.0348860207257621,0.3442979753017425,0.1593353897333145,0.4759271846006722,0.05,0.95,0.5,0.0325777560718251,0.1162083333333333
HHDX011,hoptimus0,1,y,high,0.1,train_mean,marker_hvg_overlap,895,2400,170,-3.0154404711639035e-08,,-0.0376609854383787,0.3539723455905914,0.1610835045576095,0.4861751829817795,0.0470588235294117,0.9529411764705882,0.5,0.0308748987669466,0.1163480392156862
HHDX011,hoptimus0,1,y,high,0.1,coordinate,top50_hvg,895,2400,50,-0.1166932028532028,-0.1171232342744927,-0.2774454582156613,0.661922812461853,0.4547190368175506,0.4395615346258281,0.3052187303975123,0.6800672549525675,0.4926429926750398,0.1866744167002055,0.24854849243195
HHDX011,hoptimus0,1,y,high,0.1,coordinate,top200_hvg,895,2400,200,-0.0381757605095638,-0.0387455762095403,-0.103187663351855,0.3746144473552704,0.1790252327919006,0.4725506551635212,0.0763271545094904,0.919876148776505,0.4981016516429977,0.0467084448125015,0.1077557943004048
HHDX011,hoptimus0,1,y,high,0.1,coordinate,marker_hvg_overlap,895,2400,170,-0.034123080723093,-0.0348570240273268,-0.0972022506440921,0.3830352127552032,0.1787118911743164,0.4822848777363768,0.0681322752811702,0.9305063472348676,0.4993193112580189,0.0426011542546234,0.1090550219912066
HHDX011,hoptimus0,1,y,high,0.1,image,top50_hvg,895,2400,50,0.2437704798579216,0.2277355483122916,-0.0514245935436338,0.4806956648826599,0.3454909324645996,0.4911717856779153,0.3266049808582293,0.809061587478898,0.5678332841685637,0.3258368471720945,0.402950529287102
HHDX011,hoptimus0,1,y,high,0.1,image,top200_hvg,895,2400,200,0.0899615605050538,0.0849205258143051,-0.1209731509326957,0.3007064163684845,0.1636331528425216,0.4910509779127132,0.0840369669643204,0.951009847964962,0.5175234074646412,0.0850729578370219,0.1572456944824458
HHDX011,hoptimus0,1,y,high,0.1,image,marker_hvg_overlap,895,2400,170,0.0919492297513774,0.0858726933075705,-0.1178066538071588,0.303097665309906,0.1645278036594391,0.5005801426292823,0.0797760127488088,0.9529027097700012,0.516339361259405,0.0814167340712598,0.1569039948036021
HHDX011,hoptimus0,1,y,high,0.1,spatial_knn,top50_hvg,895,2400,50,0.006905203894712,0.0054730459341094,-0.2410999921709299,0.6321285367012024,0.4255121052265167,0.4344203215009374,0.2722658041919016,0.730240333722252,0.5012530689570768,0.2213708497410783,0.2915033245517599
HHDX011,hoptimus0,1,y,high,0.1,spatial_knn,top200_hvg,895,2400,200,0.0011426969226256,0.0002291199369157,-0.1425966131803579,0.3641272783279419,0.1652020066976547,0.4618349454890341,0.0691949787672706,0.931192399453983,0.5001936891106269,0.0567783829837725,0.1181777501782816
HHDX011,hoptimus0,1,y,high,0.1,spatial_knn,marker_hvg_overlap,895,2400,170,0.001008628582562,0.0002276307327868,-0.1401560923933763,0.3729073107242584,0.165858507156372,0.4745303789672827,0.0632109721404508,0.9379972014832096,0.5006040868118302,0.0525719556107949,0.1183318841289958
HHDX011,hoptimus0,1,y,high,0.25,train_mean,top50_hvg,2237,2400,50,-4.08612421196608e-07,,-0.0916673749608162,0.5874961614608765,0.4034759104251861,0.4474776723713197,0.18,0.82,0.5,0.1210999915740229,0.2861083333333333
HHDX011,hoptimus0,1,y,high,0.25,train_mean,top200_hvg,2237,2400,200,-1.355088770027546e-07,,-0.0305491050888213,0.340872049331665,0.1575439274311065,0.4770860140124994,0.045,0.955,0.5,0.0302749978935057,0.1162083333333333
HHDX011,hoptimus0,1,y,high,0.25,train_mean,marker_hvg_overlap,2237,2400,170,-1.3559346661290765e-07,,-0.0326855279363585,0.3500197529792785,0.1593561470508575,0.4875561168140338,0.0411764705882352,0.9588235294117649,0.5,0.0281657714983354,0.1163480392156862
HHDX011,hoptimus0,1,y,high,0.25,coordinate,top50_hvg,2237,2400,50,-0.099160010414198,-0.1017353016318107,-0.2080599275231361,0.643487811088562,0.4346476793289184,0.4390976552335685,0.2652853485427753,0.7191184164853689,0.4922018825140721,0.1685387993124602,0.2521406243314902
HHDX011,hoptimus0,1,y,high,0.25,coordinate,top200_hvg,2237,2400,200,-0.0289257272879331,-0.0296190987162604,-0.1090043373042863,0.3665270805358886,0.1731866151094436,0.4690856702480792,0.06633257309075,0.9296568419730046,0.4979947075318773,0.0421549427430948,0.109810412391024
HHDX011,hoptimus0,1,y,high,0.25,coordinate,marker_hvg_overlap,2237,2400,170,-0.0287148393593858,-0.0290520377621859,-0.0965882835622966,0.376873254776001,0.1727844625711441,0.4790242601342051,0.0552606072626617,0.941176900102064,0.4982187536823629,0.0372518441839456,0.1102481868974701
HHDX011,hoptimus0,1,y,high,0.25,image,top50_hvg,2237,2400,50,0.274987230822444,0.2574626027590065,0.0620297633716836,0.4566186964511871,0.3266298174858093,0.5359543972549949,0.3015303543565386,0.8424310518562124,0.5719807031063755,0.3084544842620056,0.4193404502083087
HHDX011,hoptimus0,1,y,high,0.25,image,top200_hvg,2237,2400,200,0.1139198342268355,0.1058722097651048,-0.1041346985596465,0.2882146835327148,0.1518606096506118,0.5291787319831025,0.0768550644914763,0.959816599372762,0.5183358319321191,0.0780995983626442,0.1667293178110984
HHDX011,hoptimus0,1,y,high,0.25,image,marker_hvg_overlap,2237,2400,170,0.1152971440542708,0.1059622007244852,-0.0714809958240948,0.2905066311359405,0.1527241468429565,0.5390713241383837,0.0752955108481188,0.9604297138853832,0.517862612366751,0.0764801156448472,0.1663884680506063
HHDX011,hoptimus0,1,y,high,0.25,spatial_knn,top50_hvg,2237,2400,50,-0.0042111286474391,-0.0081317509455022,-0.2240700984001159,0.6346858143806458,0.4173030853271484,0.4330542017596416,0.2547274211400669,0.7448085133046699,0.4997679672223684,0.2175118155854843,0.2866951197971004
HHDX011,hoptimus0,1,y,high,0.25,spatial_knn,top200_hvg,2237,2400,200,-0.002618167044954,-0.0028937565401104,-0.2339968529203906,0.3661408722400665,0.162177175283432,0.4576689576274232,0.0658961612102456,0.9345628146706058,0.5002294879404258,0.0561873668283712,0.1168871027480463
HHDX011,hoptimus0,1,y,high,0.25,spatial_knn,marker_hvg_overlap,2237,2400,170,-0.0020997285753,-0.0023339391952584,-0.1979232365210705,0.3758132457733154,0.1632247120141983,0.4693472385651587,0.0619513015379019,0.9388727586070325,0.5004120300724673,0.0529534896205943,0.117001400943925
HHDX011,hoptimus0,1,y,high,1.0,train_mean,top50_hvg,8948,2400,50,8.572514751037375e-07,,-0.0970968907089172,0.5906395316123962,0.4066059291362762,0.4468192111681907,0.18,0.82,0.5,0.1210999915740229,0.2861083333333333
HHDX011,hoptimus0,1,y,high,1.0,train_mean,top200_hvg,8948,2400,200,2.446010019829803e-07,,-0.0315593595694167,0.3421954810619354,0.1587889343500137,0.4769829120017035,0.045,0.955,0.5,0.0302749978935057,0.1162083333333333
HHDX011,hoptimus0,1,y,high,1.0,train_mean,marker_hvg_overlap,8948,2400,170,2.707534308610913e-07,,-0.0337256107205682,0.3514973819255829,0.1605189442634582,0.4874114817938362,0.0411764705882352,0.9588235294117649,0.5,0.0281657714983354,0.1163480392156862
HHDX011,hoptimus0,1,y,high,1.0,coordinate,top50_hvg,8948,2400,50,-0.1260577962175011,-0.1268514065001241,-0.2903115323372185,0.6641568541526794,0.4601915180683136,0.4362915243989883,0.3254025275842812,0.6615821576299317,0.4934923426071064,0.1952265590325032,0.2456612483636228
HHDX011,hoptimus0,1,y,high,1.0,coordinate,top200_hvg,8948,2400,200,-0.0397021407989086,-0.039836914581445,-0.1090462875509274,0.375174731016159,0.184133768081665,0.4707717713099282,0.0813506318960703,0.9153597337808844,0.4983551828384774,0.0488066397581258,0.1066350370151803
HHDX011,hoptimus0,1,y,high,1.0,coordinate,marker_hvg_overlap,8948,2400,170,-0.0379134404774317,-0.0377418570158353,-0.1001274918184315,0.385698914527893,0.1842126846313476,0.4800248204546718,0.0712558816069998,0.9259122384814946,0.4985840600442473,0.0442250937915705,0.1072924504777891
HHDX011,hoptimus0,1,y,high,1.0,image,top50_hvg,8948,2400,50,0.3227058776281774,0.2986559343831514,0.1054183672658109,0.4465668797492981,0.3177748620510101,0.5480758746078946,0.2979435648226467,0.8581359389348694,0.5780397518787581,0.3085543432980683,0.4480402101093944
HHDX011,hoptimus0,1,y,high,1.0,image,top200_hvg,8948,2400,200,0.1464078725170111,0.1343156665492161,-0.0501063539240931,0.2821712791919708,0.1435616463422775,0.5438432990344584,0.0761455041417452,0.9638004512502876,0.5199729776960165,0.0783683180972104,0.1828033052164589
HHDX011,hoptimus0,1,y,high,1.0,image,marker_hvg_overlap,8948,2400,170,0.1466536735273514,0.1336928323191266,-0.0200012454223778,0.2845073044300079,0.1447358429431915,0.5523920747815063,0.0736682425793535,0.9646950516222836,0.5191816471008187,0.0763385494210797,0.1817551076308764
HHDX011,hoptimus0,1,y,high,1.0,spatial_knn,top50_hvg,8948,2400,50,0.0012420580186881,-0.001566619523266,-0.2938928591459989,0.6431277990341187,0.4238843023777008,0.4222413635250928,0.2757193622174043,0.7286529662056916,0.5021861642115479,0.2360756377360723,0.2876955172440219
HHDX011,hoptimus0,1,y,high,1.0,spatial_knn,top200_hvg,8948,2400,200,-0.0001148162119352,-0.0002169655699945,-0.3813824358209967,0.3713981807231903,0.1672087460756302,0.4483592298232763,0.0712930144258006,0.9296908728004512,0.5004919436131259,0.0620286205594517,0.11745100636419
HHDX011,hoptimus0,1,y,high,1.0,spatial_knn,marker_hvg_overlap,8948,2400,170,0.0007477108716985,0.0002809488882712,-0.2885857653749339,0.3789353370666504,0.1677907109260559,0.4616163953182277,0.0660904607132023,0.9350585932870488,0.5005745270001256,0.0585760235607918,0.117586198481293
HHDX011,hoptimus0,2,x,low,0.05,train_mean,top50_hvg,446,2400,50,-1.0633497457490649e-06,,-0.0090096182149272,0.5014491677284241,0.3646308481693268,0.6752747853066391,0.18,0.82,0.5,0.1451177623665971,0.3205916666666667
HHDX011,hoptimus0,2,x,low,0.05,train_mean,top200_hvg,446,2400,200,-2.5904257448639e-07,,-0.004847139591109,0.2950272560119629,0.1443876773118972,0.6807492775014786,0.045,0.955,0.5,0.0362794405916492,0.11976875
HHDX011,hoptimus0,2,x,low,0.05,train_mean,marker_hvg_overlap,446,2400,169,-3.0231914833729705e-07,,-0.0048632435176193,0.2990195751190185,0.1446032673120498,0.6965126451731097,0.0414201183431952,0.9585798816568049,0.5,0.0343864848350801,0.1190532544378698
HHDX011,hoptimus0,2,x,low,0.05,coordinate,top50_hvg,446,2400,50,0.1067651937669143,0.0875793569957236,-0.0011309927201364,0.491321861743927,0.3723191022872925,0.6828677761841937,0.2426335997935579,0.7748560621146029,0.5087448309540804,0.1988716006043639,0.3561348807432827
HHDX011,hoptimus0,2,x,low,0.05,coordinate,top200_hvg,446,2400,200,0.0495228384148504,0.0405623983224329,-0.0207551369549764,0.2915222644805908,0.1526990830898285,0.6844564323080946,0.0606583999483894,0.9437140155286506,0.5021862077385201,0.0497179001510909,0.1415432856947626
HHDX011,hoptimus0,2,x,low,0.05,coordinate,marker_hvg_overlap,446,2400,169,0.0493143544209977,0.0390300178059746,-0.0207551175736362,0.2949674725532532,0.1532876193523407,0.6996590238437541,0.0599633410388771,0.9451817638194512,0.5025725524291641,0.0502877956747806,0.1410910392418222
HHDX011,hoptimus0,2,x,low,0.05,image,top50_hvg,446,2400,50,0.2253365256637335,0.1956041799410192,-0.02300651460886,0.4579561650753021,0.3416534066200256,0.6903704006968958,0.3553884456140775,0.77549088948985,0.5654396675519638,0.3679311040436334,0.4105123902752591
HHDX011,hoptimus0,2,x,low,0.05,image,top200_hvg,446,2400,200,0.088871496131378,0.073308628836742,-0.1381563511863351,0.2830754518508911,0.1599443852901458,0.6783342594936645,0.0965443926234375,0.9422832422558634,0.5194138174396504,0.1022360714399678,0.1590541525094459
HHDX011,hoptimus0,2,x,low,0.05,image,marker_hvg_overlap,446,2400,169,0.0906335573202195,0.0732620336175383,-0.1308700686331684,0.2832327485084533,0.1590273827314376,0.6985558224955457,0.0955535266799182,0.9436859181939504,0.5196197224369343,0.1010235340387108,0.158904215339716
HHDX011,hoptimus0,2,x,low,0.05,spatial_knn,top50_hvg,446,2400,50,0.0562143268482759,0.0461059650051805,-0.1102571299485862,0.516560435295105,0.3835023939609527,0.6617501967570327,0.3475381846538116,0.6768124111720948,0.5121752979129532,0.2933254598252104,0.3395032819217329
HHDX011,hoptimus0,2,x,low,0.05,spatial_knn,top200_hvg,446,2400,200,0.0215338006699987,0.0173842660513296,-0.1268864088482223,0.3068994581699371,0.1569630205631256,0.6632550321843398,0.0883063166215074,0.917435703682254,0.5028710101518807,0.0744249326405992,0.1256495702360344
HHDX011,hoptimus0,2,x,low,0.05,spatial_knn,marker_hvg_overlap,446,2400,169,0.0224339268748245,0.0176683108456229,-0.1242972215880039,0.3105312287807464,0.157287985086441,0.680940002545946,0.0898091531369916,0.9159435986085304,0.502876375872761,0.0743080827585905,0.1248555368664821
HHDX011,hoptimus0,2,x,low,0.1,train_mean,top50_hvg,893,2400,50,-4.667452340711975e-07,,-0.0032552717557564,0.5002036690711975,0.3661065697669983,0.6761416054286095,0.18,0.82,0.5,0.1451177623665971,0.3205916666666667
HHDX011,hoptimus0,2,x,low,0.1,train_mean,top200_hvg,893,2400,200,-8.739546433763486e-08,,-0.0027746046592562,0.2944451570510864,0.145480141043663,0.6815066571857581,0.045,0.955,0.5,0.0362794405916492,0.11976875
HHDX011,hoptimus0,2,x,low,0.1,train_mean,marker_hvg_overlap,893,2400,169,-1.7683672401612294e-07,,-0.002779609145053,0.2984665036201477,0.1460421830415725,0.6971776944652326,0.0414201183431952,0.9585798816568049,0.5,0.0343864848350801,0.1190532544378698
HHDX011,hoptimus0,2,x,low,0.1,coordinate,top50_hvg,893,2400,50,0.130978092639707,0.102809338453872,0.0091911998123396,0.4866219460964203,0.3593498170375824,0.685194598335244,0.252608315846896,0.7733621150188946,0.5129852154328954,0.2090525182789366,0.3617433768946925
HHDX011,hoptimus0,2,x,low,0.1,coordinate,top200_hvg,893,2400,200,0.0664299253507488,0.0535520003358326,-0.0123501371026759,0.2891892194747925,0.1460765302181244,0.6873858585343472,0.063152078961724,0.9433405287547236,0.5032463038582238,0.0522631295697341,0.1465927840818763
HHDX011,hoptimus0,2,x,low,0.1,coordinate,marker_hvg_overlap,893,2400,169,0.0683534799022951,0.0539072307913266,-0.0128665174392336,0.2925802171230316,0.147098496556282,0.7028311317777722,0.0636057517582332,0.9437993974146798,0.5037025745864566,0.0534301797308664,0.1468298341990827
HHDX011,hoptimus0,2,x,low,0.1,image,top50_hvg,893,2400,50,0.252293686568737,0.2168046178783335,0.0440771864913403,0.442378968000412,0.3304252028465271,0.713360764765724,0.3611153553913021,0.7783185173414637,0.5697169363663828,0.3642614176173457,0.4251743181111305
HHDX011,hoptimus0,2,x,low,0.1,image,top200_hvg,893,2400,200,0.1067777137935627,0.0872581171574369,-0.0938737835007486,0.2736639678478241,0.1500725448131561,0.6999599072166408,0.0937574453056811,0.9438286704939244,0.5187930578998028,0.0968707553618057,0.1670673540710548
HHDX011,hoptimus0,2,x,low,0.1,image,marker_hvg_overlap,893,2400,169,0.1112206473839111,0.0892198126598451,-0.0763529087795694,0.2741915583610534,0.1501625478267669,0.7173308630623312,0.0940692275166819,0.9439902846924054,0.5190297561045436,0.0969294709472203,0.1680448495210837
HHDX011,hoptimus0,2,x,low,0.1,spatial_knn,top50_hvg,893,2400,50,0.1075506338686682,0.0935229096951901,-0.0726823186990805,0.5040416121482849,0.3623005151748657,0.6716565058150931,0.3061468127919401,0.7321373213223468,0.5191420670571435,0.2796093578198046,0.3545088702060741
HHDX011,hoptimus0,2,x,low,0.1,spatial_knn,top200_hvg,893,2400,200,0.0476088440509989,0.0426305339188472,-0.1084108596405712,0.3001917600631714,0.1466151922941208,0.6701930834743325,0.0775516604629423,0.9323642507569264,0.5049579556099343,0.071040515211902,0.1334279445872976
HHDX011,hoptimus0,2,x,low,0.1,spatial_knn,marker_hvg_overlap,893,2400,169,0.0481841989731529,0.0423430234951631,-0.1118645223970773,0.3030853867530823,0.1474680304527282,0.6873467734183456,0.0774349312213977,0.9334781722351276,0.5054565517282626,0.070683918396649,0.1335562058583901
HHDX011,hoptimus0,2,x,low,0.25,train_mean,top50_hvg,2232,2400,50,9.683686316819265e-07,,-0.0041577308224987,0.5003527998924255,0.3654287457466125,0.6756960703631921,0.18,0.82,0.5,0.1451177623665971,0.3205916666666667
HHDX011,hoptimus0,2,x,low,0.25,train_mean,top200_hvg,2232,2400,200,2.7298917801621416e-07,,-0.0028510957535729,0.2945187091827392,0.1446079760789871,0.6812647020868584,0.045,0.955,0.5,0.0362794405916492,0.11976875
HHDX011,hoptimus0,2,x,low,0.25,train_mean,marker_hvg_overlap,2232,2400,169,3.1044347405965724e-07,,-0.0028889216486258,0.2985590398311615,0.1451173573732376,0.6969654196534733,0.0414201183431952,0.9585798816568049,0.5,0.0343864848350801,0.1190532544378698
HHDX011,hoptimus0,2,x,low,0.25,coordinate,top50_hvg,2232,2400,50,0.1213914998620748,0.0970168392290846,-0.0004568560578627,0.4933434128761291,0.3591283559799194,0.6863691887607759,0.2388332088616964,0.7846593495559943,0.5117462792088453,0.1982256284900812,0.3613082128767041
HHDX011,hoptimus0,2,x,low,0.25,coordinate,top200_hvg,2232,2400,200,0.0666891002090415,0.0534002320398007,-0.0064237945310492,0.2915209531784057,0.1466367989778518,0.6890402801761714,0.0597083022154241,0.9461648373889986,0.5029365698022112,0.0495564071225203,0.1437718081698509
HHDX011,hoptimus0,2,x,low,0.25,coordinate,marker_hvg_overlap,2232,2400,169,0.0679757102749437,0.053915242546604,-0.006579485784765,0.2952070832252502,0.1474125981330871,0.7043185398848194,0.0590997696823231,0.9475899189600832,0.5033448443212033,0.0499701437111091,0.1436128468984341
HHDX011,hoptimus0,2,x,low,0.25,image,top50_hvg,2232,2400,50,0.2878631677478552,0.2456801230510028,0.0981469463743269,0.4303484857082367,0.3198264837265014,0.729745485507301,0.3221656279662545,0.8203528830158767,0.5712592554910656,0.3396287002441905,0.4421530963578662
HHDX011,hoptimus0,2,x,low,0.25,image,top200_hvg,2232,2400,200,0.1328272790383198,0.1052610889655023,-0.022348570516624,0.2655392587184906,0.1401844620704651,0.7196184636020917,0.0855527368761807,0.9548515371185676,0.5202021369973742,0.09129879540651,0.1803822528275983
HHDX011,hoptimus0,2,x,low,0.25,image,marker_hvg_overlap,2232,2400,169,0.1372858676136355,0.1063431140537966,-0.0086208486591311,0.2658517062664032,0.1401406824588775,0.7366237199407382,0.0857905524843457,0.9561751366912636,0.5209828445878047,0.0922926920213509,0.1815412832677161
HHDX011,hoptimus0,2,x,low,0.25,spatial_knn,top50_hvg,2232,2400,50,0.093325748774223,0.0820449329309119,-0.0731577627221122,0.5025745630264282,0.3606140613555908,0.665922115015516,0.2954029660304565,0.7422304431272715,0.5188167045788641,0.2816024103351491,0.3540432341760355
HHDX011,hoptimus0,2,x,low,0.25,spatial_knn,top200_hvg,2232,2400,200,0.0424218201112514,0.0379117526177073,-0.0950675113650504,0.2999651432037353,0.1462919265031814,0.6654865309536884,0.077996891841266,0.9328485269051718,0.505422709373219,0.0741666418729458,0.1313308231983763
HHDX011,hoptimus0,2,x,low,0.25,spatial_knn,marker_hvg_overlap,2232,2400,169,0.0469476100480393,0.0417752121594609,-0.0944502721278867,0.3033765852451324,0.1463645845651626,0.6832281954576683,0.0737627556837165,0.9364027222308854,0.5050827389573009,0.0711318431674647,0.1310688816950218
HHDX011,hoptimus0,2,x,low,1.0,train_mean,top50_hvg,8928,2400,50,4.789204770005995e-07,,-0.0036363007060663,0.5002087354660034,0.3657086491584778,0.675844819213744,0.18,0.82,0.5,0.1451177623665971,0.3205916666666667
HHDX011,hoptimus0,2,x,low,1.0,train_mean,top200_hvg,8928,2400,200,1.4908847161709818e-07,,-0.002788907881229,0.294443815946579,0.1448932737112045,0.6814093172600026,0.045,0.955,0.5,0.0362794405916492,0.11976875
